"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"PAIN MEDICINE","1526-2375","1526-4637","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","General & Internal Medicine"
"PAIN PHYSICIAN","1533-3159","2150-1149","AM SOC INTERVENTIONAL PAIN PHYSICIANS","81 LAKEVIEW DR, PADUCAH, USA, KY, 42001","English","Neurology"
"PAIN PRACTICE","1530-7085","1533-2500","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Neurology"
"PALLIATIVE MEDICINE","0269-2163","1477-030X","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Health Care Sciences & Services"
"PANCREAS","0885-3177","1536-4828","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Gastroenterology And Hepatology"
"PANCREATOLOGY","1424-3903","1424-3911","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Gastroenterology And Hepatology"
"PANMINERVA MEDICA","0031-0808","1827-1898","EDIZIONI MINERVA MEDICA","CORSO BRAMANTE 83-85 INT JOURNALS DEPT., TURIN, ITALY, 10126","English","General & Internal Medicine"
"PARKINSONISM & RELATED DISORDERS","1353-8020","1873-5126","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Neurology"
"PARKINSONS DISEASE","2090-8083","2042-0080","HINDAWI LTD","ADAM HOUSE, 3RD FLR, 1 FITZROY SQ, LONDON, ENGLAND, W1T 5HF","English",""
"PATHOGENS AND GLOBAL HEALTH","2047-7724","2047-7732","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Environmental Medicine & Public Health"
"PATHOLOGY & ONCOLOGY RESEARCH","1219-4956","1532-2807","FRONTIERS MEDIA SA","AVENUE DU TRIBUNAL FEDERAL 34, LAUSANNE, SWITZERLAND, CH-1015","English","Oncology"
"PATIENT EDUCATION AND COUNSELING","0738-3991","1873-5134","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Environmental Medicine & Public Health"
"PEDIATRIC ALLERGY AND IMMUNOLOGY","0905-6157","1399-3038","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"PEDIATRIC ALLERGY IMMUNOLOGY AND PULMONOLOGY","2151-321X","2151-3228","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Pediatrics"
"PEDIATRIC AND DEVELOPMENTAL PATHOLOGY","1093-5266","1615-5742","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Pediatrics"
"PEDIATRIC ANESTHESIA","1155-5645","1460-9592","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Anesthesia & Intensive Care"
"PEDIATRIC ANNALS","0090-4481","1938-2359","SLACK INC","6900 GROVE RD, THOROFARE, USA, NJ, 08086","English","Pediatrics"
"PEDIATRIC BLOOD & CANCER","1545-5009","1545-5017","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"PEDIATRIC CARDIOLOGY","0172-0643","1432-1971","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Pediatrics"
"PEDIATRIC CLINICS OF NORTH AMERICA","0031-3955","1557-8240","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Pediatrics"
"PEDIATRIC CRITICAL CARE MEDICINE","1529-7535","1947-3893","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Pediatrics"
"PEDIATRIC DENTISTRY","0164-1263","1942-5473","AMER ACAD PEDIATRIC DENTISTRY","211 E CHICAGO AVENUE SUITE 1036, CHICAGO, USA, IL, 60611-2616","English","Dentistry/Oral Surgery & Medicine"
"PEDIATRIC DERMATOLOGY","0736-8046","1525-1470","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"PEDIATRIC DIABETES","1399-543X","1399-5448","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"PEDIATRIC DRUGS","1174-5878","1179-2019","ADIS INT LTD","5 THE WAREHOUSE WAY, NORTHCOTE, NEW ZEALAND, AUCKLAND, 0627","English","Pediatrics"
"PEDIATRIC EMERGENCY CARE","0749-5161","1535-1815","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Pediatrics"
"PEDIATRIC HEMATOLOGY AND ONCOLOGY","0888-0018","1521-0669","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Pediatrics"
"PEDIATRIC INFECTIOUS DISEASE JOURNAL","0891-3668","1532-0987","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Clinical Immunology & Infectious Disease"
"PEDIATRIC NEPHROLOGY","0931-041X","1432-198X","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Pediatrics"
"PEDIATRIC NEUROLOGY","0887-8994","1873-5150","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Pediatrics"
"PEDIATRIC NEUROSURGERY","1016-2291","1423-0305","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Pediatrics"
"PEDIATRIC OBESITY","2047-6310","2047-6302","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"PEDIATRIC PHYSICAL THERAPY","0898-5669","1538-005X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Pediatrics"
"PEDIATRIC PULMONOLOGY","8755-6863","1099-0496","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"PEDIATRIC RADIOLOGY","0301-0449","1432-1998","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Radiology, Nuclear Medicine & Imaging"
"PEDIATRIC RESEARCH","0031-3998","1530-0447","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Pediatrics"
"PEDIATRIC RHEUMATOLOGY","1546-0096","1546-0096","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Pediatrics"
"PEDIATRICS","0031-4005","1098-4275","AMER ACAD PEDIATRICS","141 NORTH-WEST POINT BLVD,, ELK GROVE VILLAGE, USA, IL, 60007-1098","English","Pediatrics"
"PEDIATRICS IN REVIEW","0191-9601","1526-3347","AMER ACAD PEDIATRICS","141 NORTH-WEST POINT BLVD,, ELK GROVE VILLAGE, USA, IL, 60007-1098","",""
"PEDIATRICS INTERNATIONAL","1328-8067","1442-200X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"PEDIATRIC SURGERY INTERNATIONAL","0179-0358","1437-9813","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Pediatrics"
"PEDIATRIC TRANSPLANTATION","1397-3142","1399-3046","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pediatrics"
"PERFUSION-UK","0267-6591","1477-111X","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Cardiovascular & Respiratory Systems"
"PERIODONTOLOGY 2000","0906-6713","1600-0757","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dentistry/Oral Surgery & Medicine"
"PERIOPERATIVE MEDICINE","2047-0525","2047-0525","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Anesthesia & Intensive Care"
"PERITONEAL DIALYSIS INTERNATIONAL","0896-8608","1718-4304","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Urology & Nephrology"
"PERSONALIZED MEDICINE","1741-0541","1744-828X","FUTURE MEDICINE LTD","UNITEC HOUSE, 3RD FLOOR, 2 ALBERT PLACE, FINCHLEY CENTRAL, LONDON, ENGLAND, N3 1QB","English","Pharmacology/Toxicology"
"PERSPECTIVES ON MEDICAL EDUCATION","2212-2761","2212-277X","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Health Care Sciences & Services"
"PHARMACOECONOMICS","1170-7690","1179-2027","ADIS INT LTD","5 THE WAREHOUSE WAY, NORTHCOTE, NEW ZEALAND, AUCKLAND, 0627","English","Pharmacology/Toxicology"
"PHARMACOEPIDEMIOLOGY AND DRUG SAFETY","1053-8569","1099-1557","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pharmacology/Toxicology"
"PHARMACOGENOMICS JOURNAL","1470-269X","1473-1150","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Pharmacology/Toxicology"
"PHARMACOTHERAPY","0277-0008","1875-9114","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pharmacology/Toxicology"
"PHARMACY PRACTICE","0829-2809","","ROGERS MEDIA PUBLISHING LTD","ONE MOUNT PLEASANT RD, 11TH FL, TORONTO, CANADA, ON, M4Y 2Y5","",""
"PHLEBOLOGY","0268-3555","1758-1125","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Cardiovascular & Respiratory Systems"
"PHOTOBIOMODULATION PHOTOMEDICINE AND LASER SURGERY","","2578-5478","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Surgery"
"PHOTODERMATOLOGY PHOTOIMMUNOLOGY & PHOTOMEDICINE","0905-4383","1600-0781","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Dermatology"
"PHOTODIAGNOSIS AND PHOTODYNAMIC THERAPY","1572-1000","1873-1597","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Oncology"
"PHYSICAL EDUCATION AND SPORT PEDAGOGY","1740-8989","1742-5786","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English",""
"PHYSICAL MEDICINE AND REHABILITATION CLINICS OF NORTH AMERICA","1047-9651","1558-1381","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Orthopedics, Rehabilitation & Sports Medicine"
"PHYSICAL & OCCUPATIONAL THERAPY IN PEDIATRICS","0194-2638","1541-3144","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Pediatrics"
"PHYSICAL THERAPY","0031-9023","1538-6724","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Orthopedics, Rehabilitation & Sports Medicine"
"PHYSICAL THERAPY REVIEWS","1083-3196","1743-288X","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","",""
"PHYSICA MEDICA-EUROPEAN JOURNAL OF MEDICAL PHYSICS","1120-1797","1724-191X","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Radiology, Nuclear Medicine & Imaging"
"PHYSIOLOGICAL MEASUREMENT","0967-3334","1361-6579","IOP PUBLISHING LTD","TEMPLE CIRCUS, TEMPLE WAY, BRISTOL, ENGLAND, BS1 6BE","English","Research/Laboratory Medicine & Medical Technology"
"PHYSIOTHERAPY","0031-9406","1873-1465","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Orthopedics, Rehabilitation & Sports Medicine"
"PHYSIOTHERAPY THEORY AND PRACTICE","0959-3985","1532-5040","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Orthopedics, Rehabilitation & Sports Medicine"
"PITUITARY","1386-341X","1573-7403","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Endocrinology, Metabolism & Nutrition"
"PLACENTA","0143-4004","1532-3102","W B SAUNDERS CO LTD","32 JAMESTOWN RD, LONDON, ENGLAND, NW1 7BY","English","Reproductive Medicine"
"PLASTIC AND RECONSTRUCTIVE SURGERY","0032-1052","1529-4242","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Surgery"
"PLOS MEDICINE","1549-1277","1549-1676","PUBLIC LIBRARY SCIENCE","1160 BATTERY STREET, STE 100, SAN FRANCISCO, USA, CA, 94111","English","General & Internal Medicine"
"PLOS NEGLECTED TROPICAL DISEASES","1935-2735","1935-2735","PUBLIC LIBRARY SCIENCE","1160 BATTERY STREET, STE 100, SAN FRANCISCO, USA, CA, 94111","English","Clinical Immunology & Infectious Disease"
"PM&R","1934-1482","1934-1563","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Orthopedics, Rehabilitation & Sports Medicine"
"POPULATION HEALTH MANAGEMENT","1942-7891","1942-7905","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Health Care Sciences & Services"
"POSTGRADUATE MEDICAL JOURNAL","0032-5473","1469-0756","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","General & Internal Medicine"
"POSTGRADUATE MEDICINE","0032-5481","1941-9260","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","General & Internal Medicine"
"PRACTICAL RADIATION ONCOLOGY","1879-8500","1879-8500","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Oncology"
"PREHOSPITAL EMERGENCY CARE","1090-3127","1545-0066","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Environmental Medicine & Public Health"
"PRENATAL DIAGNOSIS","0197-3851","1097-0223","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Reproductive Medicine"
"PRESSE MEDICALE","0755-4982","2213-0276","MASSON EDITEUR","21 STREET CAMILLE DESMOULINS, ISSY, MOULINEAUX CEDEX 9, FRANCE, 92789","French","General & Internal Medicine"
"PREVENTING CHRONIC DISEASE","1545-1151","1545-1151","CENTERS  DISEASE CONTROL & PREVENTION","1600 CLIFTON RD, ATLANTA, USA, GA, 30333","English","Environmental Medicine & Public Health"
"PREVENTIVE MEDICINE","0091-7435","1096-0260","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Environmental Medicine & Public Health"
"PRIMARY CARE","0095-4543","1558-299X","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","General & Internal Medicine"
"PRIMARY CARE DIABETES","1751-9918","1878-0210","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","General & Internal Medicine"
"PROGRES EN UROLOGIE","1166-7087","1761-676X","ELSEVIER MASSON, CORPORATION OFFICE","65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, PARIS, FRANCE, 92442","French","Urology & Nephrology"
"PROGRESS IN BIOLOGICAL SCIENCES","2228-7833","2228-7841","UNIV TEHRAN","COLL SCI, PO BOX 14155-6455, TEHRAN, IRAN, 1417-614411","",""
"PROGRESS IN CARDIOVASCULAR DISEASES","0033-0620","1873-1740","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Cardiovascular & Respiratory Systems"
"PROGRESS IN ORTHODONTICS","2196-1042","2196-1042","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Dentistry/Oral Surgery & Medicine"
"PROGRESS IN TRANSPLANTATION","1526-9248","2164-6708","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Surgery"
"PROSTATE","0270-4137","1097-0045","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Urology & Nephrology"
"PROSTATE CANCER AND PROSTATIC DISEASES","1365-7852","1476-5608","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Urology & Nephrology"
"PROSTATE INTERNATIONAL","2287-8882","2287-903X","ELSEVIER INC","525 B STREET, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Urology & Nephrology"
"PROSTHETICS AND ORTHOTICS INTERNATIONAL","0309-3646","1746-1553","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Orthopedics, Rehabilitation & Sports Medicine"
"PSYCHIATRIC SERVICES","1075-2730","1557-9700","AMER PSYCHIATRIC PUBLISHING, INC","800 MAINE AVE SW, SUITE 900, WASHINGTON, USA, DC, 20024","English","Clinical Psychology & Psychiatry"
"PSYCHIATRY AND CLINICAL NEUROSCIENCES","1323-1316","1440-1819","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Psychology & Psychiatry"
"PSYCHOLOGICAL MEDICINE","0033-2917","1469-8978","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Clinical Psychology & Psychiatry"
"PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE","1476-0835","2044-8341","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Psychology & Psychiatry"
"PSYCHOLOGY HEALTH & MEDICINE","1354-8506","1465-3966","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Environmental Medicine & Public Health"
"PSYCHO-ONCOLOGY","1057-9249","1099-1611","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Clinical Psychology & Psychiatry"
"PSYCHOPATHOLOGY","0254-4962","1423-033X","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Clinical Psychology & Psychiatry"
"PSYCHOSOMATIC MEDICINE","0033-3174","1534-7796","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Clinical Psychology & Psychiatry"
"PSYCHOSOMATICS","0033-3182","1545-7206","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Clinical Psychology & Psychiatry"
"PSYCHOTHERAPY AND PSYCHOSOMATICS","0033-3190","1423-0348","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Clinical Psychology & Psychiatry"
"PUBLIC HEALTH","0033-3506","1476-5616","W B SAUNDERS CO LTD","32 JAMESTOWN RD, LONDON, ENGLAND, NW1 7BY","English","Environmental Medicine & Public Health"
"PUBLIC HEALTH GENOMICS","1662-4246","1662-8063","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Environmental Medicine & Public Health"
"PUBLIC HEALTH NUTRITION","1368-9800","1475-2727","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Endocrinology, Metabolism & Nutrition"
"PUBLIC HEALTH REPORTS","0033-3549","1468-2877","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Environmental Medicine & Public Health"
"QJM-AN INTERNATIONAL JOURNAL OF MEDICINE","1460-2725","1460-2393","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","General & Internal Medicine"
"QUALITATIVE RESEARCH IN SPORT EXERCISE AND HEALTH","2159-676X","2159-6778","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Orthopedics, Rehabilitation & Sports Medicine"
"QUALITY OF LIFE RESEARCH","0962-9343","1573-2649","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Health Care Sciences & Services"
"QUARTERLY JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING","1824-4785","1827-1936","EDIZIONI MINERVA MEDICA","CORSO BRAMANTE 83-85 INT JOURNALS DEPT., TURIN, ITALY, 10126","English","Radiology, Nuclear Medicine & Imaging"
"QUINTESSENCE INTERNATIONAL","0033-6572","1936-7163","QUINTESSENCE PUBLISHING CO INC","4350 CHANDLER DRIVE, HANOVER PARK, USA, IL, 60133","English","Dentistry/Oral Surgery & Medicine"
"RADIATION ONCOLOGY","1748-717X","1748-717X","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Oncology"
"RADIOGRAPHICS","0271-5333","1527-1323","RADIOLOGICAL SOC NORTH AMERICA","820 JORIE BLVD, OAK BROOK, USA, IL, 60523","English","Radiology, Nuclear Medicine & Imaging"
"RADIOLOGE","0033-832X","1432-2102","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","Multi-Language","Radiology, Nuclear Medicine & Imaging"
"RADIOLOGIA MEDICA","0033-8362","1826-6983","SPRINGER-VERLAG ITALIA SRL","VIA DECEMBRIO, 28, MILAN, ITALY, 20137","Multi-Language","Radiology, Nuclear Medicine & Imaging"
"RADIOLOGIC CLINICS OF NORTH AMERICA","0033-8389","1557-8275","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Radiology, Nuclear Medicine & Imaging"
"RADIOLOGY","0033-8419","0033-8419","RADIOLOGICAL SOC NORTH AMERICA","820 JORIE BLVD, OAK BROOK, USA, IL, 60523","English","Radiology, Nuclear Medicine & Imaging"
"RADIOLOGY AND ONCOLOGY","1318-2099","1581-3207","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Oncology"
"RADIOTHERAPY AND ONCOLOGY","0167-8140","1879-0887","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Radiology, Nuclear Medicine & Imaging"
"REGIONAL ANESTHESIA AND PAIN MEDICINE","1098-7339","1532-8651","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Anesthesia & Intensive Care"
"REHABILITATION NURSING","0278-4807","2048-7940","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Nursing"
"REJUVENATION RESEARCH","1549-1684","1557-8577","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Research/Laboratory Medicine & Medical Technology"
"RENAL FAILURE","0886-022X","1525-6049","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Urology & Nephrology"
"REPRODUCTIVE BIOMEDICINE ONLINE","1472-6483","1472-6491","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Reproductive Medicine"
"REPRODUCTIVE MEDICINE AND BIOLOGY","1445-5781","1447-0578","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Reproductive Medicine"
"REPRODUCTIVE SCIENCES","1933-7191","1933-7205","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Reproductive Medicine"
"RESEARCH SYNTHESIS METHODS","1759-2879","1759-2887","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English",""
"RESPIRATION","0025-7931","1423-0356","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","Multi-Language","Cardiovascular & Respiratory Systems"
"RESPIRATORY CARE","0020-1324","1943-3654","DAEDALUS ENTERPRISES INC","9425 N MAC ARTHUR BLVD, STE 100, IRVING, USA, TX, 75063-4706","English","Cardiovascular & Respiratory Systems"
"RESPIRATORY MEDICINE","0954-6111","1532-3064","W B SAUNDERS CO LTD","32 JAMESTOWN RD, LONDON, ENGLAND, NW1 7BY","English","Cardiovascular & Respiratory Systems"
"RESPIRATORY RESEARCH","1465-993X","1465-993X","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Cardiovascular & Respiratory Systems"
"RESPIROLOGY","1323-7799","1440-1843","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Cardiovascular & Respiratory Systems"
"RESUSCITATION","0300-9572","1873-1570","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Anesthesia & Intensive Care"
"RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES","0275-004X","1539-2864","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Ophthalmology"
"REVIEWS IN CARDIOVASCULAR MEDICINE","1530-6550","2153-8174","IMR PRESS","112 ROBINSON RD, ROBINSON, Singapore, 112","English","Cardiovascular & Respiratory Systems"
"REVIEWS IN ENDOCRINE & METABOLIC DISORDERS","1389-9155","1573-2606","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Endocrinology, Metabolism & Nutrition"
"REVIEWS ON ENVIRONMENTAL HEALTH","0048-7554","2191-0308","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Environmental Medicine & Public Health"
"REVISTA CLINICA ESPANOLA","0014-2565","1578-1860","EDICIONES DOYMA S A","TRAV DE GRACIA 17-21, BARCELONA, SPAIN, 08021","Spanish","General & Internal Medicine"
