"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"HISTORY OF POLITICAL THOUGHT","0143-781X","","IMPRINT ACADEMIC","PO BOX 200, EXETER, ENGLAND, DEVON, EX5 5YX","","Philosophy"
"HISTORY OF RELIGIONS","0018-2710","1545-6935","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","","Religion & Theology"
"HISTORY OF SCIENCE","0073-2753","1753-8564","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","History"
"HISTORY OF THE HUMAN SCIENCES","0952-6951","1461-720X","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","History"
"HISTORY TODAY","0018-2753","","HISTORY TODAY LTD","20 OLD COMPTON ST, LONDON, ENGLAND, W1D 4TW","","History"
"HISTORY WORKSHOP JOURNAL","1363-3554","1477-4569","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","History"
"HOLOCAUST AND GENOCIDE STUDIES","8756-6583","1476-7937","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","","History"
"HOME CULTURES","1740-6315","1751-7427","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Art & Architecture"
"HORIZONS","0360-9669","2050-8557","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","","Religion & Theology"
"HUDEBNI VEDA","0018-7003","","CZECH ACAD SCIENCES PRESS","PUSHKIN US 9, PRAGUE 6, CZECH REPUBLIC, 160 00","","Performing Arts"
"HUDSON REVIEW","0018-702X","2325-5935","HUDSON REVIEW INC","684 PARK AVENUE, NEW YORK, USA, NY, 10021","","Literature"
"HUME STUDIES","0319-7336","1947-9921","HUME SOCIETY","OCCIDENTAL COLLEGE, DEPT PHILOSOPHY, LOS ANGELES, USA, CA, 90041","","Philosophy"
"HUMOR-INTERNATIONAL JOURNAL OF HUMOR RESEARCH","0933-1719","1613-3722","DE GRUYTER MOUTON","GENTHINER STRASSE 13, BERLIN, GERMANY, 10785","English","Language & Linguistics"
"HUNTINGTON LIBRARY QUARTERLY","0018-7895","1544-399X","UNIV PENNSYLVANIA PRESS","3905 SPRUCE STREET, PHILADELPHIA, USA, PA, 19104-4112","","General"
"HUSSERL STUDIES","0167-9848","1572-8501","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","","Philosophy"
"HYLE","1433-5158","1617-4240","HYLE PUBL","MORGENSTR 2, KARLSRUHE, GERMANY, D-76137","English","History"
"HYPATIA-A JOURNAL OF FEMINIST PHILOSOPHY","0887-5367","1527-2001","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Philosophy"
"IBEROROMANIA","0019-0993","1865-9039","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","","Language & Linguistics"
"IDEALISTIC STUDIES","0046-8541","2153-8239","PHILOSOPHY DOCUMENTATION CENTER","PO BOX 7147, CHARLOTTESVILLE, USA, VA, 22906-7147","","Philosophy"
"IDENTITIES-GLOBAL STUDIES IN CULTURE AND POWER","1070-289X","1547-3384","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","General"
"IEEE ANNALS OF THE HISTORY OF COMPUTING","1058-6180","1934-1547","IEEE COMPUTER SOC","10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, USA, CA, 90720-1314","English","History"
"IMAGO MUNDI-THE INTERNATIONAL JOURNAL FOR THE HISTORY OF CARTOGRAPHY","0308-5694","1479-7801","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","History"
"IMAGO TEMPORIS-MEDIUM AEVUM","1888-3931","2340-7778","SPACE POWER & CULTURE- CONSOLIDATED MEDIEVAL SUTDIES RESEARCH GROUP","PLACA VICTOR SIURANA, 1, LIEDIA, SPAIN, CATALONIA, 25003","English","General"
"INDEX ON CENSORSHIP","0306-4220","1746-6067","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","","General"
"INDIAN ECONOMIC AND SOCIAL HISTORY REVIEW","0019-4646","0973-0893","SAGE PUBLICATIONS INDIA  PVT LTD","B-1-I-1 MOHAN CO-OPERATIVE INDUSTRIAL AREA, MATHURA RD, POST BAG NO 7, NEW DELHI, INDIA, 110 044","English","History"
"INDIAN HISTORICAL REVIEW","0376-9836","0975-5977","SAGE PUBLICATIONS INDIA  PVT LTD","B-1-I-1 MOHAN CO-OPERATIVE INDUSTRIAL AREA, MATHURA RD, POST BAG NO 7, NEW DELHI, INDIA, 110 044","","History"
"INDOGERMANISCHE FORSCHUNGEN","0019-7262","1613-0405","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","Multi-Language","Language & Linguistics"
"INDO-IRANIAN JOURNAL","0019-7246","1572-8536","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","General"
"INDUSTRIAL ARCHAEOLOGY REVIEW","0309-0728","1745-8196","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Archaeology"
"INFINI","0754-023X","","EDITIONS GALLIMARD","5 RUE SEBASTIEN-BOTTIN, PARIS, FRANCE, CEDEX 07, 75328","","Literature"
"INFORMATION & CULTURE","2164-8034","2166-3033","UNIV TEXAS PRESS","JOURNAL DIV, 2100 COMAL, AUSTIN, USA, TX, 78722","English","History"
"INQUIRY-AN INTERDISCIPLINARY JOURNAL OF PHILOSOPHY","0020-174X","1502-3923","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Philosophy"
"INSULA-REVISTA DE LETRAS Y CIENCIAS HUMANAS","0020-4536","","INSULA LIBRERIA EDIC PUBL SA","C/O DEPT SUBSCRIPTIONES, COMP ATI/EDF 4/VIA 2 CASTILL 33, POZUELO DE ALARCON, SPAIN, 28224","","General"
"INTER-ASIA CULTURAL STUDIES","1464-9373","1469-8447","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","General"
"INTERDISCIPLINARY STUDIES OF LITERATURE","2520-4920","2616-4566","KNOWLEDGE HUB PUBL CO LTD","AMTEL BUILDING, 148 DES VOEUX ROAD CENTRAL, HONG KONG, HONG KONG, 00000","","Literature"
"INTERIORS-DESIGN ARCHITECTURE CULTURE","2041-9112","2041-9120","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Art & Architecture"
"INTERNATIONALES ARCHIV FUR SOZIALGESCHICHTE DER DEUTSCHEN LITERATUR","0340-4528","1612-0442","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","","Literature"
"INTERNATIONAL HISTORY REVIEW","0707-5332","1949-6540","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","History"
"INTERNATIONAL JOURNAL FOR PHILOSOPHY OF RELIGION","0020-7047","1572-8684","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","","Religion & Theology"
"INTERNATIONAL JOURNAL FOR THE PSYCHOLOGY OF RELIGION","1050-8619","1532-7582","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Religion & Theology"
"INTERNATIONAL JOURNAL OF AFRICAN HISTORICAL STUDIES","0361-7882","","AFRICAN STUDIES CENTER","BOSTON UNIVERSITY 270 BAY STATE ROAD, BOSTON, USA, MA, 02215","","History"
"INTERNATIONAL JOURNAL OF AMERICAN LINGUISTICS","0020-7071","1545-7001","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","English","Language & Linguistics"
"INTERNATIONAL JOURNAL OF APPLIED LINGUISTICS","0802-6106","1473-4192","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Language & Linguistics"
"INTERNATIONAL JOURNAL OF ARCHITECTURAL HERITAGE","1558-3058","1558-3066","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Art & Architecture"
"INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION","1476-8062","1476-8070","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Art & Architecture"
"INTERNATIONAL JOURNAL OF ARTS MANAGEMENT","1480-8986","","ECOLE DES HAUTES ETUDES COMMERCIALES DE MONTREAL","3000, CHEMIN DE LA COTE-SAINTE-CATHERINE, MONTREAL, CANADA, H3T 2A7","English","General"
"INTERNATIONAL JOURNAL OF ASIAN STUDIES","1479-5914","1479-5922","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","","General"
"INTERNATIONAL JOURNAL OF BILINGUAL EDUCATION AND BILINGUALISM","1367-0050","1747-7522","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Language & Linguistics"
"INTERNATIONAL JOURNAL OF BILINGUALISM","1367-0069","1756-6878","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Language & Linguistics"
"INTERNATIONAL JOURNAL OF COMMUNITY MUSIC","1752-6299","1752-6302","INTELLECT LTD","THE MILL, PARNALL RD, BRISTOL, ENGLAND, BS16 3JG","","Performing Arts"
"INTERNATIONAL JOURNAL OF CORPUS LINGUISTICS","1384-6655","1569-9811","JOHN BENJAMINS PUBLISHING CO","PO BOX 36224, AMSTERDAM, NETHERLANDS, 1020 ME","English","Language & Linguistics"
"INTERNATIONAL JOURNAL OF CULTURAL POLICY","1028-6632","1477-2833","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","General"
"INTERNATIONAL JOURNAL OF CULTURAL STUDIES","1367-8779","1460-356X","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","General"
"INTERNATIONAL JOURNAL OF DESIGN","1991-3761","1994-036X","NATL TAIWAN UNIV SCI & TECHNOL","GRADUATE INST DES, PO BOX 90-15, TAIPEI CITY, TAIWAN, 10699","English","Art & Architecture"
"INTERNATIONAL JOURNAL OF HERITAGE STUDIES","1352-7258","1470-3610","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","General"
"INTERNATIONAL JOURNAL OF HISTORICAL ARCHAEOLOGY","1092-7697","1573-7748","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","","Archaeology"
"INTERNATIONAL JOURNAL OF HUMANITIES AND ARTS COMPUTING-A JOURNAL OF DIGITAL HUMANITIES","1753-8548","1755-1706","EDINBURGH UNIV PRESS","THE TUN-HOLYROOD RD, 12 2F JACKSONS ENTRY, EDINBURGH, SCOTLAND, EH8 8PJ","","General"
"INTERNATIONAL JOURNAL OF INTANGIBLE HERITAGE","1975-3586","1975-4019","NATL FOLK MUSEUM KOREA-NFMK","SAMCHEONGDONG-GIL 35, JONGNO-GU, SOUTH KOREA, SEOUL, 00000","","General"
"INTERNATIONAL JOURNAL OF ISLAMIC ARCHITECTURE","2045-5895","2045-5909","INTELLECT LTD","THE MILL, PARNALL RD, BRISTOL, ENGLAND, BS16 3JG","","Art & Architecture"
"INTERNATIONAL JOURNAL OF LEXICOGRAPHY","0950-3846","1477-4577","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Language & Linguistics"
"INTERNATIONAL JOURNAL OF MULTILINGUALISM","1479-0718","1747-7530","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Language & Linguistics"
"INTERNATIONAL JOURNAL OF MUSIC EDUCATION","0255-7614","1744-795X","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Performing Arts"
"INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY","1057-2414","1095-9270","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Archaeology"
"INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY","1047-482X","1099-1212","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Archaeology"
"INTERNATIONAL JOURNAL OF PHILOSOPHICAL STUDIES","0967-2559","1466-4542","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Philosophy"
"INTERNATIONAL JOURNAL OF PUBLIC THEOLOGY","1872-5171","1569-7320","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","Religion & Theology"
"INTERNATIONAL JOURNAL OF SYSTEMATIC THEOLOGY","1463-1652","1468-2400","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Religion & Theology"
"INTERNATIONAL JOURNAL OF THE CLASSICAL TRADITION","1073-0508","1874-6292","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","","Classical Studies"
"INTERNATIONAL JOURNAL OF THE HISTORY OF SPORT","0952-3367","1743-9035","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","History"
"INTERNATIONAL JOURNAL OF THE PLATONIC TRADITION","1872-5082","1872-5473","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","Philosophy"
"INTERNATIONAL LABOR AND WORKING-CLASS HISTORY","0147-5479","1471-6445","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","History"
"INTERNATIONAL MULTILINGUAL RESEARCH JOURNAL","1931-3152","1931-3160","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Language & Linguistics"
"INTERNATIONAL PHILOSOPHICAL QUARTERLY","0019-0365","2153-8077","PHILOSOPHY DOCUMENTATION CENTER","PO BOX 7147, CHARLOTTESVILLE, USA, VA, 22906-7147","","Philosophy"
"INTERNATIONAL RESEARCH IN CHILDRENS LITERATURE","1755-6198","1755-6201","EDINBURGH UNIV PRESS","THE TUN-HOLYROOD RD, 12 2F JACKSONS ENTRY, EDINBURGH, SCOTLAND, EH8 8PJ","","Literature"
"INTERNATIONAL REVIEW OF AFRICAN AMERICAN ART","1045-0920","","MUSEUM AFR AMER ART","4005 CRENSHAW BLVD, LOS ANGELES, USA, CA, 90008-2534","","Art & Architecture"
"INTERNATIONAL REVIEW OF SOCIAL HISTORY","0020-8590","1469-512X","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","Multi-Language","History"
"INTERNATIONAL REVIEW OF THE AESTHETICS AND SOCIOLOGY OF MUSIC","0351-5796","","CROATIAN MUSICOLOGICAL SOC","OPATICKA 18, ZAGREB, CROATIA, HR-71000","","Performing Arts"
"INTERNATIONAL STUDIES IN THE PHILOSOPHY OF SCIENCE","0269-8595","1469-9281","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Philosophy"
"INTERPRETATION-A JOURNAL OF BIBLE AND THEOLOGY","0020-9643","2159-340X","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","","Religion & Theology"
"INTERPRETATION-A JOURNAL OF POLITICAL PHILOSOPHY","0020-9635","0020-9635","INTERPRETATION, INC","QUEENS COLLEGE, FLUSHING, USA, NY, 11367-1597","","Philosophy"
"INTERPRETER AND TRANSLATOR TRAINER","1750-399X","1757-0417","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Language & Linguistics"
"INTERPRETING","1384-6647","1569-982X","JOHN BENJAMINS PUBLISHING CO","PO BOX 36224, AMSTERDAM, NETHERLANDS, 1020 ME","English","Language & Linguistics"
"INTERVENTIONS-INTERNATIONAL JOURNAL OF POSTCOLONIAL STUDIES","1369-801X","1469-929X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","General"
"IRANIAN STUDIES","0021-0862","1475-4819","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","General"
"IRANICA ANTIQUA","0021-0870","1783-1482","PEETERS","BONDGENOTENLAAN 153, LEUVEN, BELGIUM, B-3000","","Archaeology"
"IRISH HISTORICAL STUDIES","0021-1214","2056-4139","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","","History"
"IRISH STUDIES REVIEW","0967-0882","1469-9303","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","General"
"IRISH THEOLOGICAL QUARTERLY","0021-1400","1752-4989","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","","Religion & Theology"
"IRISH UNIVERSITY REVIEW","0021-1427","2047-2153","EDINBURGH UNIV PRESS","THE TUN-HOLYROOD RD, 12 2F JACKSONS ENTRY, EDINBURGH, SCOTLAND, EH8 8PJ","","Literature"
"ISIS","0021-1753","1545-6994","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","English","History"
"ISLAM AND CHRISTIAN-MUSLIM RELATIONS","0959-6410","1469-9311","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Religion & Theology"
"ISLAMIC AFRICA","2154-0993","2154-0993","NORTHWESTERN UNIV PRESS","629  NOYES STREET, EVANSTON, USA, IL, 60208","","Religion & Theology"
"ISLAMIC LAW AND SOCIETY","0928-9380","1568-5195","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","Religion & Theology"
"ISLAM-ZEITSCHRIFT FUR GESCHICHTE UND KULTUR DES ISLAMISCHEN ORIENTS","0021-1818","1613-0928","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","","Religion & Theology"
"ISLE-INTERDISCIPLINARY STUDIES IN LITERATURE AND ENVIRONMENT","1076-0962","1759-1090","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","","Literature"
"ISRAEL EXPLORATION JOURNAL","0021-2059","","ISRAEL EXPLOR SOC","POB 7041, JERUSALEM, ISRAEL, 91070","","Archaeology"
"ITALIANISTICA-RIVISTA DI LETTERATURA ITALIANA","0391-3368","1724-1677","FABRIZIO SERRA EDITORE","PO BOX  NO,1, SUCC NO. 8, PISA, ITALY, I-56123","","Literature"
"ITINERARIO-INTERNATIONAL JOURNAL ON THE HISTORY OF EUROPEAN EXPANSION AND GLOBAL INTERACTION","0165-1153","2041-2827","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","History"
"JAHRBUCH DER BERLINER MUSEEN","0075-2207","","GEBR MANN VERLAG","LINDENSTRASSE 76 POSTFACH 110303, BERLIN 61, GERMANY, W-1000","","Art & Architecture"
"JAHRBUCHER FUR GESCHICHTE OSTEUROPAS","0021-4019","","FRANZ STEINER VERLAG GMBH","BIRKENWALDSTRABE 44, STUTTGART, GERMANY, D-70191","","History"
"JAHRBUCH FUR INTERNATIONALE GERMANISTIK","0449-5233","2235-1280","VERLAG PETER LANG AG","JUPITERSTRASSE 15, BERN 15, SWITZERLAND, CH-3000","","Literature"
"JAMES JOYCE QUARTERLY","0021-4183","1938-6036","UNIV TULSA","800 SOUTH TUCKER DR, TULSA, USA, OK, 74104","","Literature"
"JCMS-JOURNAL OF CINEMA AND MEDIA STUDIES","2578-4900","2578-4919","UNIV TEXAS PRESS","JOURNAL DIV, 2100 COMAL, AUSTIN, USA, TX, 78722","","Performing Arts"
"JNT-JOURNAL OF NARRATIVE THEORY","1549-0815","1548-9248","EASTERN MICHIGAN UNIV","DEPT ENGLISH, YPSILANTI, USA, MI, 48197","","Literature"
"JOURNAL ASIATIQUE","0021-762X","1783-1504","PEETERS","BONDGENOTENLAAN 153, LEUVEN, BELGIUM, B-3000","","General"
"JOURNAL FOR EIGHTEENTH-CENTURY STUDIES","1754-0194","1754-0208","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","General"
"JOURNAL FOR THE HISTORY OF ASTRONOMY","0021-8286","1753-8556","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","History"
"JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION","0021-8294","1468-5906","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Religion & Theology"
"JOURNAL FOR THE STUDY OF RELIGIONS AND IDEOLOGIES","1583-0039","1583-0039","UNIV BABES-BOLYAI","MIHAIL KOGALNICEANU NR. 1, CLUJ-NAPOCA, ROMANIA, RO-3400","","Religion & Theology"
"JOURNAL FOR THE STUDY OF THE HISTORICAL JESUS","1476-8690","1745-5197","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","Religion & Theology"
"JOURNAL FOR THE STUDY OF THE NEW TESTAMENT","0142-064X","1745-5294","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","","Religion & Theology"
"JOURNAL FOR THE STUDY OF THE OLD TESTAMENT","0309-0892","1476-6728","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","","Religion & Theology"
"JOURNAL OF AESTHETIC EDUCATION","0021-8510","1543-7809","UNIV ILLINOIS PRESS","1325 S OAK ST, CHAMPAIGN, USA, IL, 61820-6903","","General"
"JOURNAL OF AESTHETICS AND ART CRITICISM","0021-8529","1540-6245","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","","Philosophy"
"JOURNAL OF AFRICAN ARCHAEOLOGY","1612-1651","2191-5784","AFRICA MAGNA VERLAG","HEDDERNHEIMER LANDSTR 15, FRANKFURT AM MAIN, GERMANY, 60439","","Archaeology"
"JOURNAL OF AFRICAN CULTURAL STUDIES","1369-6815","1469-9346","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","General"
"JOURNAL OF AFRICAN HISTORY","0021-8537","1469-5138","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","Multi-Language","History"
"JOURNAL OF AFRICAN MEDIA STUDIES","2040-199X","1751-7974","INTELLECT LTD","THE MILL, PARNALL RD, BRISTOL, ENGLAND, BS16 3JG","English","General"
"JOURNAL OF AMERICAN ETHNIC HISTORY","0278-5927","1936-4695","UNIV ILLINOIS PRESS","1325 S OAK ST, CHAMPAIGN, USA, IL, 61820-6903","","History"
"JOURNAL OF AMERICAN FOLKLORE","0021-8715","1535-1882","AMER FOLKLORE SOC","4350 NORTH FAIRFAX DR, STE 640, ARLINGTON, USA, VA, 22203","","General"
"JOURNAL OF AMERICAN HISTORY","0021-8723","1945-2314","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","History"
"JOURNAL OF AMERICAN STUDIES","0021-8758","1469-5154","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","","General"
"JOURNAL OF ANGLICAN STUDIES","1740-3553","1745-5278","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","","Religion & Theology"
"JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY","0278-4165","1090-2686","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Archaeology"
"JOURNAL OF APPLIED PHILOSOPHY","0264-3758","1468-5930","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Philosophy"
"JOURNAL OF ARABIC LITERATURE","0085-2376","1570-064X","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","","Literature"
"JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY","1072-5369","1573-7764","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Archaeology"
"JOURNAL OF ARCHAEOLOGICAL RESEARCH","1059-0161","1573-7756","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Archaeology"
"JOURNAL OF ARCHAEOLOGICAL SCIENCE","0305-4403","1095-9238","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","24-28 OVAL RD, LONDON, ENGLAND, NW1 7DX","English","Archaeology"
"JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS","2352-409X","2352-409X","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","","Archaeology"
"JOURNAL OF ARCHITECTURAL CONSERVATION","1355-6207","2326-6384","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","","Art & Architecture"
"JOURNAL OF ARCHITECTURAL EDUCATION","1046-4883","1531-314X","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","","Art & Architecture"
