"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"REVISTA INTERNACIONAL DE CONTAMINACION AMBIENTAL","0188-4999","","CENTRO CIENCIAS ATMOSFERA UNAM","CIRCUITO EXTERIOR, MEXICO CITY, MEXICO, CU 04510","Spanish","Environment/Ecology"
"REVISTA INTERNACIONAL DE MEDICINA Y CIENCIAS DE LA ACTIVIDAD FISICA Y DEL DEPORTE","1577-0354","1577-0354","RED IRIS","EDIF BRONCE, PLAZA DE MANUEL GOMEZ MORENO, S-N 2A PLANTA, MADRID, SPAIN, 28020","Spanish, English","Clinical Medicine"
"REVISTA INTERNACIONAL DE METODOS NUMERICOS PARA CALCULO Y DISENO EN INGENIERIA","0213-1315","1886-158X","SCIPEDIA S L","SCIPEDIA S L, BARCELONA, SPAIN, 00000","Spanish, English, Portuguese","Engineering"
"REVISTA INTERNACIONAL DE SOCIOLOGIA","0034-9712","1988-429X","CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC","VITRUVIO 8, MADRID, SPAIN, 28006","Spanish, English","Social Sciences, General"
"REVISTA LATINO-AMERICANA DE ENFERMAGEM","1518-8345","1518-8345","UNIV SAO PAULO, ESCOLA DE ENFERMAGEM DE RIBEIRAO PRETO","AV BANDEIRANTES, 3900, RIBEIRAO PRETO, BRAZIL, SP, 14040-902  A","English, Portuguese, Spanish","Clinical Medicine"
"REVISTA LATINOAMERICANA DE INVESTIGACION EN MATEMATICA EDUCATIVA-RELIME","1665-2436","2007-6819","CLAME-COMITE LATINOAMERICANO MAT EDUC","OFFICE 101 AV INST POLITECNICO NACIONAL 2508, SAN PEDRO ZACATENCO, MEXICO, CP 07360","Spanish","Social Sciences, General"
"REVISTA LATINOAMERICANA DE PSICOLOGIA","0120-0534","","FOUNDATION ADVANCEMENT PSYCHOLOGY","APARTADO AEREO 92621, BOGOTA D C, COLOMBIA,","Spanish","Psychiatry/Psychology"
"REVISTA MATEMATICA COMPLUTENSE","1139-1138","1988-2807","SPRINGER-VERLAG ITALIA SRL","VIA DECEMBRIO, 28, MILAN, ITALY, 20137","English","Mathematics"
"REVISTA MATEMATICA IBEROAMERICANA","0213-2230","","EUROPEAN MATHEMATICAL SOC","PUBLISHING HOUSE, E T H-ZENTRUM SEW A27, SCHEUCHZERSTRASSE 70, ZURICH, SWITZERLAND, CH-8092","Multi-Language","Mathematics"
"REVISTA MEDICA DE CHILE","0034-9887","0717-6163","SOC MEDICA SANTIAGO","BERNARDA MORIN 488 PROVIDENCIA, CASILLA 168 CORREO 55, SANTIAGO 9, CHILE, 00000","Spanish","Clinical Medicine"
"REVISTA MEXICANA DE ASTRONOMIA Y ASTROFISICA","0185-1101","","UNIV NACIONAL AUTONOMA MEXICO, INST DE ASTRONOMIA","APDO POSTAL 70-264, MEXICO CITY, MEXICO, 04510","Multi-Language","Space Science"
"REVISTA MEXICANA DE BIODIVERSIDAD","1870-3453","2007-8706","INST BIOLOGIA, UNIV NACIONAL AUTONOMA MEXICO","APARTADO POSTAL 70-233, MEXICO, MEXICO, D F, 00000","English, Spanish","Environment/Ecology"
"REVISTA MEXICANA DE CIENCIAS GEOLOGICAS","1026-8774","2007-2902","CENTRO GEOCIENCIAS UNAM","CENTRO GEOCIENCIAS, UNAM, CAMPUS JURIQUILLA, QUERETARO, MEXICO, QRO, 76230","English, Spanish","Geosciences"
"REVISTA MEXICANA DE CIENCIAS PECUARIAS","2007-1124","2448-6698","INIFAP-CENID PARASITOLOGIA VETERINARIA","CARRETERA FEDERAL CUERNAVACA-CUAUTIA NO 8534, COL PROGRESSO, JIUTEPEC C P, MEXICO, 06300 D F","Spanish, English","Agricultural Sciences"
"REVISTA MEXICANA DE FISICA","0035-001X","0035-001X","SOC MEXICANA FISICA","APARTADO POSTAL 70-348, COYOACAN, MEXICO, 04511","Multi-Language","Physics"
"REVISTA MEXICANA DE INGENIERIA QUIMICA","1665-2738","2395-8472","UNIV AUTONOMA METROPOLITANA-IZTAPALAPA","C/O DR JAIME VERNON-CARTER, SAN RAFAEL ATLIXCO NO 186, COL VICENTINA, DELEGACION IZTAPALAPA, MEXICO, MEXICO, 09340","Spanish","Chemistry"
"REVISTA MEXICANA DE PSICOLOGIA","0185-6073","","SOC MEXICANA PSICOLOGIA","APARTADO POSTAL 22-211, TLALPAN, MEXICO, 14000","Spanish","Psychiatry/Psychology"
"REVISTA MVZ CORDOBA","0122-0268","1909-0544","UNIV CORDOBA","FAC MEDICINA VETERINARIA Y ZOOTECNIA, KM 26, VIA CIENEGA DE ORO, APARTADO AEREO NO 354, MONTERIA, COLOMBIA, 00000","Spanish, English","Agricultural Sciences"
"REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH","1020-4989","1680-5348","PAN AMER HEALTH ORGANIZATION","525 23RD ST NW, WASHINGTON, USA, DC, 20037","Spanish, English, Portuguese","Social Sciences, General"
"REVISTA PORTUGUESA DE CARDIOLOGIA","0870-2551","0304-4750","ELSEVIER ESPANA SLU","AV JOSEP TARRADELLAS, 20-30, 1ERA PLANTA, BARCELONA, SPAIN, CP-08029","English, Portuguese","Clinical Medicine"
"REVISTA ROMANA DE MATERIALE-ROMANIAN JOURNAL OF MATERIALS","1583-3186","","SERBAN SOLACOLU FOUNDATION","STR GHEORGHE POLIZU NR 1, COD 011061 SECTOR 1, BUCUREST, ROMANIA, 00000","Multi-Language","Materials Science"
"REVISTA ROMANA DE MEDICINA DE LABORATOR","1841-6624","2284-5623","UNIV PRESS","UNIV MED FARMACIE TIRGU MURES, DISCIPLINA BIOCHIMIE CLIN, STR GHEORGHE MARINESCU, NR 38, TIRES MURES, ROMANIA, 00000","Rumanian, English","Clinical Medicine"
"REVISTA SIGNOS","0718-0934","0718-0934","EDICIONES UNIV VALPARAISO","CASILLA 1415, VALPARAISO, CHILE, 00000","Spanish","Social Sciences, General"
"REVSTAT-STATISTICAL JOURNAL","1645-6726","","INST NACIONAL ESTATISTICA-INE","AV ANTONIO JOSE ALMEIDA, 2, LISBON, PORTUGAL, 1000-043","English","Mathematics"
"REVUE D ECOLOGIE-LA TERRE ET LA VIE","0249-7395","0249-7395","SOC NATL PROTECTION NATURE ACCLIMATATION FRANCE","57 RUE CUVIER, PARIS 5, FRANCE, 75005","Multi-Language","Environment/Ecology"
"REVUE D ECONOMIE POLITIQUE","0373-2630","2105-2883","EDITIONS DALLOZ","31-35 RUE FROIDEVAUX, PARIS CEDEX 14, FRANCE, 75685","French","Economics & Business"
"REVUE DE GEOGRAPHIE ALPINE-JOURNAL OF ALPINE RESEARCH","0035-1121","1760-7426","IGA-ASSOC DIFFUSION RECHERCHE ALPINE","14 BIS AVENUE MARIE REYNOARD, GRENOBLE, FRANCE, 38100","French, English","Social Sciences, General"
"REVUE DE MEDECINE INTERNE","0248-8663","1768-3122","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","65 RUE CAMILLE DESMOULINS, CS50083, ISSY-LES-MOULINEAUX, FRANCE, 92442","French","Clinical Medicine"
"REVUE DE MEDECINE VETERINAIRE","0035-1555","2258-0646","ECOLE NATIONALE VETERINAIRE TOULOUSE","23 CHEMIN DES CAPELLES, TOULOUSE CEDEX 3, FRANCE, 31076","French","Plant & Animal Science"
"REVUE D EPIDEMIOLOGIE ET DE SANTE PUBLIQUE","0398-7620","1773-0627","MASSON EDITEUR","21 STREET CAMILLE DESMOULINS, ISSY, MOULINEAUX CEDEX 9, FRANCE, 92789","Multi-Language","Social Sciences, General"
"REVUE DES MALADIES RESPIRATOIRES","0761-8425","1776-2588","MASSON EDITEUR","21 STREET CAMILLE DESMOULINS, ISSY, MOULINEAUX CEDEX 9, FRANCE, 92789","French","Clinical Medicine"
"REVUE D ETUDES COMPARATIVES EST-OUEST","0338-0599","2259-6100","PRESSES UNIV FRANCE","6 AVENUE REILLE, PARIS CEDEX 14, FRANCE, 75685","French","Economics & Business"
"REVUE D HISTOIRE DES MATHEMATIQUES","1262-022X","1262-022X","SOC MATHEMATIQUE FRANCE","IPH 11 RUE PIERRE MARIE CURIE, PARIS, FRANCE, F 75231","Multi-Language","Social Sciences, General"
"REVUE FRANCAISE D ALLERGOLOGIE","1877-0320","1877-0320","ELSEVIER MASSON, CORPORATION OFFICE","65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, PARIS, FRANCE, 92442","French","Immunology"
"REVUE FRANCAISE DE LINGUISTIQUE APPLIQUEE","1386-1204","1875-368X","PUBLICATIONS LINGUISTIQUES","15 RUE LAKANAL, PARIS, FRANCE, 75015","French","Social Sciences, General"
"REVUE FRANCAISE DE SOCIOLOGIE","0035-2969","1958-5691","PRESSES SCIENCES PO","117 BOULEVARD SAINT-GERMAIN, PARIS, FRANCE, 75006","French","Social Sciences, General"
"REVUE NEUROLOGIQUE","0035-3787","2213-0004","MASSON EDITEUR","21 STREET CAMILLE DESMOULINS, ISSY, MOULINEAUX CEDEX 9, FRANCE, 92789","French","Neuroscience & Behavior"
"REVUE ROUMAINE DE CHIMIE","0035-3930","","EDITURA ACAD ROMANE","CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCURESTI, ROMANIA, 050711","Multi-Language","Chemistry"
"REVUE ROUMAINE DE LINGUISTIQUE-ROMANIAN REVIEW OF LINGUISTICS","0035-3957","0035-3957","EDITURA ACAD ROMANE","CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCURESTI, ROMANIA, 050711","Multi-Language","Social Sciences, General"
"REVUE ROUMAINE DES SCIENCES TECHNIQUES-SERIE ELECTROTECHNIQUE ET ENERGETIQUE","0035-4066","","EDITURA ACAD ROMANE","CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCURESTI, ROMANIA, 050711","English","Engineering"
"REVUE SCIENTIFIQUE ET TECHNIQUE-OFFICE INTERNATIONAL DES EPIZOOTIES","0253-1933","1608-0637","OFFICE INT EPIZOOTIES","12 RUE DE PRONY, PARIS, FRANCE, 75017","Multi-Language","Plant & Animal Science"
"REVUE SUISSE DE ZOOLOGIE","0035-418X","0035-418X","MUSEUM HISTOIRE NATURELLE","CASE POSTALE 6434, ATTN:DENISE MAIER ADMN REV SUISSE DE ZOOLOGIE, GENEVA 6, SWITZERLAND, CH-L211","Multi-Language","Plant & Animal Science"
"RHEOLOGICA ACTA","0035-4511","1435-1528","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","Multi-Language","Physics"
"RHETORIC SOCIETY QUARTERLY","0277-3945","1930-322X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Social Sciences, General"
"RHEUMATIC DISEASE CLINICS OF NORTH AMERICA","0889-857X","1558-3163","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Clinical Medicine"
"RHEUMATOLOGY","1462-0324","1462-0332","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Clinical Medicine"
"RHEUMATOLOGY AND THERAPY","2198-6576","2198-6584","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Clinical Medicine"
"RHEUMATOLOGY INTERNATIONAL","0172-8172","1437-160X","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Clinical Medicine"
"RHINOLOGY","0300-0729","0300-0729","INT RHINOLOGIC SOC","UNIV MEDICAL CENTER UTRECHT, RM G05 127, DEPT OTORHINOL, HEIDELBERGLAAN 100, UTRECHT, NETHERLANDS, 3584 CX","English","Clinical Medicine"
"RHIZOSPHERE","2452-2198","2452-2198","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Plant & Animal Science"
"RHODORA","0035-4902","1938-3401","NEW ENGLAND BOTANICAL CLUB INC","P.O. BOX 368, LAWRENCE, USA, KS, 66044","English","Plant & Animal Science"
"RICE","1939-8425","1939-8433","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Agricultural Sciences"
"RICERCHE DI MATEMATICA","0035-5038","1827-3491","SPRINGER-VERLAG ITALIA SRL","VIA DECEMBRIO, 28, MILAN, ITALY, 20137","English","Mathematics"
"RICE SCIENCE","1672-6308","1876-4762","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Agricultural Sciences"
"RIDE-THE JOURNAL OF APPLIED THEATRE AND PERFORMANCE","1356-9783","1470-112X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Social Sciences, General"
"RILCE-REVISTA DE FILOLOGIA HISPANICA","0213-2370","2174-0917","SERVICIO PUBL UNIV NAVARRA","PIO XII, 53, PAMPLONA, SPAIN, NAVARRA, 31007","Spanish","Social Sciences, General"
"RISK ANALYSIS","0272-4332","1539-6924","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Social Sciences, General"
"RISK MANAGEMENT AND HEALTHCARE POLICY","1179-1594","1179-1594","DOVE MEDICAL PRESS LTD","PO BOX 300-008, ALBANY, NEW ZEALAND, AUCKLAND, 0752","English","Social Sciences, General"
"RISK MANAGEMENT-AN INTERNATIONAL JOURNAL","1460-3799","1743-4637","PALGRAVE MACMILLAN LTD","BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE, ENGLAND, HANTS, RG21 6XS","English","Social Sciences, General"
"RIVER RESEARCH AND APPLICATIONS","1535-1459","1535-1467","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environment/Ecology"
"RIVISTA DEL NUOVO CIMENTO","0393-697X","1826-9850","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","Multi-Language","Physics"
"RIVISTA DI PSICHIATRIA","0035-6484","2038-2502","PENSIERO SCIENTIFICO EDITORE","VIA SAN GIOVANNI VALDARNO 8, ROME, Italy, 00138","Italian","Psychiatry/Psychology"
"RIVISTA ITALIANA DELLE SOSTANZE GRASSE","0035-6808","","INNOVHUB SSI-AREA SSOG","VIA GIUSEPPE COLOMBO 79, MILANO, ITALY, 20133","English","Agricultural Sciences"
"RIVISTA ITALIANA DI PALEONTOLOGIA E STRATIGRAFIA","0035-6883","2039-4942","UNIV STUDI MILANO","C/O RIVISTA ITALIANA PALEONTOLOGIA STRATIGRAFIA, VIA MANGIAGALLI, 34, MILANO, ITALY, 20133","English","Geosciences"
"R JOURNAL","2073-4859","","R FOUNDATION STATISTICAL COMPUTING","WIRTSCHAFTSUNIVERSITAT, INST STATISTICS & MATHEMATICS, AUGASSE 2-6, WIEN, AUSTRIA, 1090","English","Mathematics"
"RLA-REVISTA DE LINGUISTICA TEORICA Y APLICADA","0718-4883","0718-4883","UNIV CONCEPCION, FAC HUMANIDADES ARTE","CASILLA 160-C, CORREO 3, CONCEPCION, CHILE, 00000","Spanish","Social Sciences, General"
"RMD OPEN","2056-5933","2056-5933","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Clinical Medicine"
"RNA","1355-8382","1469-9001","COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT","1 BUNGTOWN RD, COLD SPRING HARBOR, USA, NY, 11724","English","Biology & Biochemistry"
"RNA BIOLOGY","1547-6286","1555-8584","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Biology & Biochemistry"
"ROAD MATERIALS AND PAVEMENT DESIGN","1468-0629","2164-7402","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Engineering"
"ROBOTICA","0263-5747","1469-8668","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","Multi-Language","Engineering"
"ROBOTICS AND AUTONOMOUS SYSTEMS","0921-8890","1872-793X","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Engineering"
"ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING","0736-5845","1879-2537","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Engineering"
"ROCK MECHANICS AND ROCK ENGINEERING","0723-2632","1434-453X","SPRINGER WIEN","SACHSENPLATZ 4-6, PO BOX 89, WIEN, AUSTRIA, A-1201","English","Geosciences"
"ROCKY MOUNTAIN JOURNAL OF MATHEMATICS","0035-7596","1945-3795","ROCKY MT MATH CONSORTIUM","ARIZ STATE UNIV, DEPT MATH, TEMPE, USA, AZ, 85287-1904","English","Mathematics"
"ROCZNIK OCHRONA SRODOWISKA","1506-218X","","MIDDLE POMERANIAN SCI SOC ENV PROT","KOLLATAJA 1-1, KOSZALIN, POLAND, 75-448","Polish","Environment/Ecology"
"ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN","1438-9029","1438-9010","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","","Clinical Medicine"
"ROMANIAN AGRICULTURAL RESEARCH","1222-4227","","NATL AGRICULTURAL RESEARCH & DEVELOPMENT INST","CALARASI COUNTY, FUNDULEA, ROMANIA, 915200","English","Agricultural Sciences"
"ROMANIAN JOURNAL OF ECONOMIC FORECASTING","1582-6163","2537-6071","INST ECONOMIC FORECASTING","CASA ACADEMIEI, CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCHAREST, ROMANIA, 050711","English","Economics & Business"
"ROMANIAN JOURNAL OF INFORMATION SCIENCE AND TECHNOLOGY","1453-8245","1453-8245","EDITURA ACAD ROMANE","CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCURESTI, ROMANIA, 050711","English","Computer Science"
"ROMANIAN JOURNAL OF LEGAL MEDICINE","1221-8618","1844-8585","ROMANIAN LEGAL MED SOC","SOS VITAN-BIRZESTI 9, BUCHAREST, ROMANIA, 75669","Rumanian","Clinical Medicine"
"ROMANIAN JOURNAL OF MORPHOLOGY AND EMBRYOLOGY","1220-0522","1582-4926","EDITURA ACAD ROMANE","CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCURESTI, ROMANIA, 050711","English","Molecular Biology & Genetics"
"ROMANIAN JOURNAL OF PHYSICS","1221-146X","1221-146X","EDITURA ACAD ROMANE","CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCURESTI, ROMANIA, 050711","English","Physics"
"ROMANIAN JOURNAL OF POLITICAL SCIENCE","1582-456X","1582-456X","ROMANIAN ACAD SOC","MIHAI EMINESCU ST 61, BUCHAREST, ROMANIA, 2","English","Social Sciences, General"
"ROMANIAN REPORTS IN PHYSICS","1221-1451","1841-8759","EDITURA ACAD ROMANE","CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCURESTI, ROMANIA, 050711","English","Physics"
"ROMANI STUDIES","1528-0748","1757-2274","LIVERPOOL UNIV PRESS","4 CAMBRIDGE ST, LIVERPOOL, ENGLAND, L69 7ZU","English","Social Sciences, General"
"ROYAL SOCIETY OPEN SCIENCE","2054-5703","2054-5703","ROYAL SOC","6-9 CARLTON HOUSE TERRACE, LONDON, ENGLAND, SW1Y 5AG","English","Multidisciplinary"
"RSC ADVANCES","2046-2069","2046-2069","ROYAL SOC CHEMISTRY","THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE, ENGLAND, CAMBS, CB4 0WF","English","Chemistry"
"RSC MEDICINAL CHEMISTRY","","2632-8682","ROYAL SOC CHEMISTRY","THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE, ENGLAND, CAMBS, CB4 0WF","","Pharmacology & Toxicology"
"RSF-THE RUSSELL SAGE JOURNAL OF THE SOCIAL SCIENCES","2377-8253","2377-8261","RUSSELL SAGE FOUNDATION","112 EAST 64TH STREET, NEW YORK, USA, NY, 10065","English","Social Sciences, General"
"RUBBER CHEMISTRY AND TECHNOLOGY","0035-9475","1943-4804","AMER CHEMICAL SOC INC","RUBBER DIV UNIV AKRON PO BOX 499, AKRON, USA, OH, 44309-0499","English","Chemistry"
"RURAL AND REMOTE HEALTH","1445-6354","1445-6354","COLL MEDICINE & DENTISTRY JAMES COOK UNIV TOWNSVILLE","1 JAMES COOK DR  , DOUGLAS, Australia, QUEENSLAND, 4814","English","Social Sciences, General"
"RURAL HISTORY-ECONOMY SOCIETY CULTURE","0956-7933","1474-0656","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Social Sciences, General"
"RURAL SOCIOLOGY","0036-0112","1549-0831","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Social Sciences, General"
"RUSSIAN CHEMICAL BULLETIN","1066-5285","1573-9171","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Chemistry"
"RUSSIAN CHEMICAL REVIEWS","0036-021X","1468-4837","TURPION LTD","C/O TURPION LTD, IOP PUBLISHING, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL, ENGLAND, BS1 6HG","English","Chemistry"
"RUSSIAN GEOLOGY AND GEOPHYSICS","1068-7971","1878-030X","RUSSIAN ACAD SCIENCES, SIBERIAN BRANCH, VS SOBOLEV INST GEOL & MINEROL","PR-KT AK. KOPTYUGA, 3, NOVOSIBIRSK, RUSSIA, 630090","English","Geosciences"
"RUSSIAN JOURNAL OF APPLIED CHEMISTRY","1070-4272","1608-3296","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Chemistry"
"RUSSIAN JOURNAL OF BIOORGANIC CHEMISTRY","1068-1620","1608-330X","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Chemistry"
"RUSSIAN JOURNAL OF COORDINATION CHEMISTRY","1070-3284","1608-3318","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Chemistry"
"RUSSIAN JOURNAL OF DEVELOPMENTAL BIOLOGY","1062-3604","1608-3326","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Molecular Biology & Genetics"
"RUSSIAN JOURNAL OF ECOLOGY","1067-4136","1608-3334","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Environment/Ecology"
"RUSSIAN JOURNAL OF ELECTROCHEMISTRY","1023-1935","1608-3342","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Chemistry"
"RUSSIAN JOURNAL OF GENERAL CHEMISTRY","1070-3632","1608-3350","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Chemistry"
"RUSSIAN JOURNAL OF GENETICS","1022-7954","1608-3369","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Molecular Biology & Genetics"
"RUSSIAN JOURNAL OF HERPETOLOGY","1026-2296","1026-2296","FOLIUM PUBL CO","58 DMITROVSKOE SHOSSE, P O BOX 42, MOSCOW, RUSSIA, 00000","English","Plant & Animal Science"
"RUSSIAN JOURNAL OF INORGANIC CHEMISTRY","0036-0236","1531-8613","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Chemistry"
"RUSSIAN JOURNAL OF MARINE BIOLOGY","1063-0740","1608-3377","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Plant & Animal Science"
"RUSSIAN JOURNAL OF MATHEMATICAL PHYSICS","1061-9208","1555-6638","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Physics"
"RUSSIAN JOURNAL OF NEMATOLOGY","0869-6918","","RUSSIAN ACAD SCI, INST PARASITOLOGY","LENINSKII PROSPECT 33, MOSCOW, RUSSIA, 119071","English","Plant & Animal Science"
"RUSSIAN JOURNAL OF NONDESTRUCTIVE TESTING","1061-8309","1608-3385","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Materials Science"
"RUSSIAN JOURNAL OF NON-FERROUS METALS","1067-8212","1934-970X","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Materials Science"
"RUSSIAN JOURNAL OF NUMERICAL ANALYSIS AND MATHEMATICAL MODELLING","0927-6467","1569-3988","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Engineering"
"RUSSIAN JOURNAL OF ORGANIC CHEMISTRY","1070-4280","1608-3393","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Chemistry"
"RUSSIAN JOURNAL OF PACIFIC GEOLOGY","1819-7140","1819-7159","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Geosciences"
"RUSSIAN JOURNAL OF PHYSICAL CHEMISTRY A","0036-0244","1531-863X","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Chemistry"
"RUSSIAN JOURNAL OF PHYSICAL CHEMISTRY B","1990-7931","1990-7923","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Physics"
"RUSSIAN JOURNAL OF PLANT PHYSIOLOGY","1021-4437","1608-3407","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Plant & Animal Science"
"RUSSIAN JOURNAL OF THERIOLOGY","1682-3559","","KMK SCIENTIFIC PRESS LTD, MOSCOW STATE UNIV","ZOOLOGICAL MUSEUM, BOLSHAYA NIKITSKAYA STREET 6, MOSCOW, RUSSIA, 00000","English","Plant & Animal Science"
"RUSSIAN MATHEMATICAL SURVEYS","0036-0279","1468-4829","TURPION LTD","C/O TURPION LTD, IOP PUBLISHING, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL, ENGLAND, BS1 6HG","English","Mathematics"
"RUSSIAN METEOROLOGY AND HYDROLOGY","1068-3739","1934-8096","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Geosciences"
"RUSSIAN PHYSICS JOURNAL","1064-8887","1573-9228","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Physics"
"RUTGERS UNIVERSITY LAW REVIEW","2374-3859","","RUTGERS UNIV","SCHOOL LAW 123 WASHINGTON ST, NEWARK, USA, NJ, 07102","English","Social Sciences, General"
"SADHANA-ACADEMY PROCEEDINGS IN ENGINEERING SCIENCES","0256-2499","0973-7677","SPRINGER INDIA","7TH FLOOR, VIJAYA BUILDING, 17, BARAKHAMBA ROAD, NEW DELHI, INDIA, 110 001","English","Engineering"
