"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"MICROBIAL CELL","2311-2638","2311-2638","SHARED SCIENCE PUBLISHERS OG","AM BLUMENHAG 25-4, GRAZ, AUSTRIA, 8010","English","Cell Biology"
"MICROBIAL CELL FACTORIES","1475-2859","1475-2859","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Biotechnology & Applied Microbiology"
"MICROBIAL DRUG RESISTANCE","1076-6294","1931-8448","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Microbiology | Infectious Diseases | Pharmacology & Pharmacy"
"MICROBIAL ECOLOGY","0095-3628","1432-184X","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Microbiology | Marine & Freshwater Biology | Ecology"
"MICROBIAL GENOMICS","2057-5858","2057-5858","MICROBIOLOGY SOC","CHARLES DARWIN HOUSE, 12 ROGER ST, LONDON, ENGLAND, ERKS, WC1N 2JU","English","Microbiology | Genetics & Heredity"
"MICROBIAL PATHOGENESIS","0882-4010","1096-1208","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","24-28 OVAL RD, LONDON, ENGLAND, NW1 7DX","English","Microbiology | Immunology"
"MICROBIAL PHYSIOLOGY","2673-1665","2673-1673","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","","Microbiology | Biotechnology & Applied Microbiology"
"MICROBIAL RISK ANALYSIS","2352-3522","2352-3530","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Microbiology | Food Science & Technology | Environmental Sciences"
"MICROBIOLOGICAL RESEARCH","0944-5013","1618-0623","ELSEVIER GMBH","HACKERBRUCKE 6, MUNICH, GERMANY, 80335","English","Microbiology"
"MICROBIOLOGY","0026-2617","1608-3237","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Microbiology"
"MICROBIOLOGY AND IMMUNOLOGY","0385-5600","1348-0421","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Microbiology | Immunology"
"MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS","1092-2172","1098-5557","AMER SOC MICROBIOLOGY","1752 N ST NW, WASHINGTON, USA, DC, 20036-2904","English","Microbiology"
"MICROBIOLOGYOPEN","2045-8827","2045-8827","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Microbiology"
"MICROBIOLOGY RESOURCE ANNOUNCEMENTS","2576-098X","2576-098X","AMER SOC MICROBIOLOGY","1752 N ST NW, WASHINGTON, USA, DC, 20036-2904","","Microbiology"
"MICROBIOLOGY-SGM","1350-0872","1465-2080","MICROBIOLOGY SOC","CHARLES DARWIN HOUSE, 12 ROGER ST, LONDON, ENGLAND, ERKS, WC1N 2JU","English","Microbiology"
"MICROBIOLOGY SPECTRUM","2165-0497","2165-0497","AMER SOC MICROBIOLOGY","1752 N ST NW, WASHINGTON, USA, DC, 20036-2904","English","Microbiology"
"MICROBIOME","2049-2618","2049-2618","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Microbiology"
"MICROCHEMICAL JOURNAL","0026-265X","1095-9149","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Chemistry, Analytical"
"MICROCIRCULATION","1073-9688","1549-8719","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Hematology | Peripheral Vascular Disease"
"MICROGRAVITY SCIENCE AND TECHNOLOGY","0938-0108","1875-0494","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Engineering, Aerospace | Thermodynamics"
"MICRON","0968-4328","1878-4291","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Microscopy"
"MICRONESICA","0026-279X","","UNIV GUAM PRESS","GRADUATE SCHOOL & RESEARCH UOG STATION, MANGILAO, USA, GUAM, 96923","English","Biology | Anthropology"
"MICROORGANISMS","2076-2607","2076-2607","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Microbiology"
"MICROPALEONTOLOGY","0026-2803","1937-2795","MICRO PRESS","6530 KISSENA BLVD, FLUSHING, USA, NY, 11367","English","Paleontology"
"MICROSCOPE","0026-282X","","MICROSCOPE PUBLICATIONS LTD","2820 SOUTH MICHIGAN AVE, CHICAGO, USA, IL, 60616","","Microscopy"
"MICROSCOPY","2050-5698","2050-5701","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Microscopy"
"MICROSCOPY AND MICROANALYSIS","1431-9276","1435-8115","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Materials Science, Multidisciplinary | Microscopy"
"MICROSURGERY","0738-1085","1098-2752","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Surgery"
"MICROVASCULAR RESEARCH","0026-2862","1095-9319","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Peripheral Vascular Disease"
"MIKOLOGIYA I FITOPATOLOGIYA","0026-3648","","MEZHDUNARODNAYA KNIGA","39 DIMITROVA UL., MOSCOW, RUSSIA, 113095","","Mycology"
"MIKROBIYOLOJI BULTENI","0374-9096","0374-9096","ANKARA MICROBIOLOGY SOC","HACETLEPE UNIV FACULTY MEDICINE DEPT MICROBIOLOGY, ANKARA, TURKEY, 06100","Multi-Language","Microbiology"
"MILWAUKEE PUBLIC MUSEUM CONTRIBUTIONS IN BIOLOGY AND GEOLOGY","0160-5313","","MILWAUKEE PUBLIC MUSEUM","800 W WELLS ST, MILWAUKEE, USA, WI, 53233","","Biology | Geology"
"MINI-REVIEWS IN MEDICINAL CHEMISTRY","1389-5575","1875-5607","BENTHAM SCIENCE PUBL LTD","EXECUTIVE STE Y-2, PO BOX 7917, SAIF ZONE, SHARJAH, U ARAB EMIRATES, 1200 BR","English","Chemistry, Medicinal"
"MIRES AND PEAT","1819-754X","1819-754X","INT PEAT SOC","INT PEAT SOC, DUNDEE, ENGLAND, DD1 4HN","English","Environmental Sciences"
"MISCELLANEOUS PUBLICATIONS MUSEUM OF ZOOLOGY UNIVERSITY OF MICHIGAN","0076-8405","0076-8405","MUSEUM ZOOLOGY","MUSEUM ZOOLOGY, ANN ARBOR, USA, MI, 48109-1079","","Zoology"
"MITOCHONDRIAL DNA PART A","2470-1394","2470-1408","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Genetics & Heredity"
"MITOCHONDRIAL DNA PART B-RESOURCES","2380-2359","2380-2359","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Genetics & Heredity"
"MITOCHONDRION","1567-7249","1872-8278","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Genetics & Heredity | Cell Biology"
"MIT TECHNOLOGY REVIEW","1099-274X","","TECHNOL REV","1 MAIN ST, 13 FLR, CAMBRIDGE, USA, MA, 02142","English","Multidisciplinary Sciences"
"MITTEILUNGEN DER ARBEITSGEMEINSCHAFT GEOBOTANIK IN SCHLESWIG-HOLSTEIN UND HAMBURG","0344-8002","","ARBEITSGEMEINSCHAFT FUER GEOBOTANIK IN SCHLESWIG-HOLSTEIN UND HAMBURG E.V.","NEUE UNIVERSITAET, BIOLOGIEZENTRUM N 41A, KIEL, GERMANY,","","Plant Sciences"
"MITTEILUNGEN DER DEUTSCHEN MALAKOZOOLOGISCHEN GESELLSCHAFT","0418-8861","","E SCHWEIZERBARTSCHE VERLAGSBUCHHANDLUNG","NAEGELE U OBERMILLER, SCIENCE PUBLISHERS, JOHANNESSTRASSE 3A, STUTTGART, GERMANY, D 70176","","Marine & Freshwater Biology"
"MITTEILUNGEN DER NATURFORSCHENDEN GESELLSCHAFTEN BEIDER BASEL","1420-4606","","NATURFORSCHENDE GESELLSCHAFT IN BASEL","C/O DR. RAFFAEL WINKLER, NATURHISTORISCHES MUSEUM  POSTFACH 1048, BASEL, SWITZERLAND,","","Multidisciplinary Sciences"
"MITTEILUNGEN DER NATURFORSCHENDEN GESELLSCHAFT IN BERN","0077-6130","0077-6130","NATURFORSCHENDE GESELLSCHAFT IN BERN","STADT- UND UNIVERSITAETSBIBLIOTHEK, MUENSTERGASSE 61, BERN, SWITZERLAND,","","Multidisciplinary Sciences"
"MITTEILUNGEN DES INTERNATIONALEN ENTOMOLOGISCHEN VEREINS E V FRANKFURT A M","1019-2808","","INT ENTOMOLOGISCHER VEREIN E V","C/O DR. M. GEISTHARDT, LEBERBERG 8, WIESBADEN, GERMANY, D-65193","","Entomology"
"MITTEILUNGEN KLOSTERNEUBURG","0007-5922","0007-5922","HOHERE BUNDESLEHRANSTALT & BUNDESAMT WEIN-& OBSTBAU KLOSTERNEUBURG","WIENER STRASSE 74, KLOSTERNEUBURG, Austria,  , 3400","Multi-Language","Horticulture | Food Science & Technology"
"MITTEILUNGEN MUENCHENER ENTOMOLOGISCHEN GESELLSCHAFT","0340-4943","","VERLAG DR FRIEDRICH PFEIL","WOLFRATSHAUSER STRASSE 27, MUNICH, GERMANY, D-81379","","Entomology"
"MMWR-MORBIDITY AND MORTALITY WEEKLY REPORT","0149-2195","1545-861X","CENTERS  DISEASE CONTROL & PREVENTION","1600 CLIFTON RD, ATLANTA, USA, GA, 30333","English","Public, Environmental & Occupational Health"
"MMWR RECOMMENDATIONS AND REPORTS","1057-5987","1545-8601","CENTERS  DISEASE CONTROL & PREVENTION","1600 CLIFTON RD, ATLANTA, USA, GA, 30333","","Public, Environmental & Occupational Health"
"MMWR SURVEILLANCE SUMMARIES","1545-8636","1545-8636","CENTERS  DISEASE CONTROL & PREVENTION","1600 CLIFTON RD, ATLANTA, USA, GA, 30333","","Public, Environmental & Occupational Health"
"MOBILE DNA","1759-8753","1759-8753","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Genetics & Heredity"
"MODERN PATHOLOGY","0893-3952","1530-0285","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Pathology"
"MOLECULAR AND BIOCHEMICAL PARASITOLOGY","0166-6851","1872-9428","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Parasitology | Biochemistry & Molecular Biology"
"MOLECULAR AND CELLULAR BIOCHEMISTRY","0300-8177","1573-4919","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Cell Biology"
"MOLECULAR AND CELLULAR BIOLOGY","0270-7306","1098-5549","AMER SOC MICROBIOLOGY","1752 N ST NW, WASHINGTON, USA, DC, 20036-2904","English","Cell Biology | Biochemistry & Molecular Biology"
"MOLECULAR AND CELLULAR ENDOCRINOLOGY","0303-7207","1872-8057","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Endocrinology & Metabolism | Cell Biology"
"MOLECULAR AND CELLULAR NEUROSCIENCE","1044-7431","1095-9327","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Neurosciences"
"MOLECULAR AND CELLULAR PROBES","0890-8508","1096-1194","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","24-28 OVAL RD, LONDON, ENGLAND, NW1 7DX","English","Biochemical Research Methods | Cell Biology | Biochemistry & Molecular Biology | Biotechnology & Applied Microbiology"
"MOLECULAR ASPECTS OF MEDICINE","0098-2997","1872-9452","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Medicine, Research & Experimental | Biochemistry & Molecular Biology"
"MOLECULAR AUTISM","2040-2392","2040-2392","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Genetics & Heredity | Neurosciences"
"MOLECULAR BIOLOGY","0026-8933","1608-3245","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Biochemistry & Molecular Biology"
"MOLECULAR BIOLOGY AND EVOLUTION","0737-4038","1537-1719","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Evolutionary Biology | Genetics & Heredity | Biochemistry & Molecular Biology"
"MOLECULAR BIOLOGY OF THE CELL","1059-1524","1939-4586","AMER SOC CELL BIOLOGY","8120 WOODMONT AVE, STE 750, BETHESDA, USA, MD, 20814-2755","English","Cell Biology"
"MOLECULAR BIOLOGY REPORTS","0301-4851","1573-4978","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Biochemistry & Molecular Biology"
"MOLECULAR BIOTECHNOLOGY","1073-6085","1559-0305","HUMANA PRESS INC","999 RIVERVIEW DRIVE SUITE 208, TOTOWA, USA, NJ, 07512","English","Biochemistry & Molecular Biology | Biotechnology & Applied Microbiology"
"MOLECULAR BRAIN","1756-6606","1756-6606","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Neurosciences"
"MOLECULAR BREEDING","1380-3743","1572-9788","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Horticulture | Plant Sciences | Genetics & Heredity | Agronomy"
"MOLECULAR CANCER","1476-4598","1476-4598","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Oncology | Biochemistry & Molecular Biology"
"MOLECULAR CANCER RESEARCH","1541-7786","1557-3125","AMER ASSOC CANCER RESEARCH","615 CHESTNUT ST, 17TH FLOOR, PHILADELPHIA, USA, PA, 19106-4404","English","Oncology | Cell Biology"
"MOLECULAR CANCER THERAPEUTICS","1535-7163","1538-8514","AMER ASSOC CANCER RESEARCH","615 CHESTNUT ST, 17TH FLOOR, PHILADELPHIA, USA, PA, 19106-4404","English","Oncology"
"MOLECULAR CARCINOGENESIS","0899-1987","1098-2744","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Oncology | Biochemistry & Molecular Biology"
"MOLECULAR CELL","1097-2765","1097-4164","CELL PRESS","50 HAMPSHIRE ST, FLOOR 5, CAMBRIDGE, USA, MA, 02139","English","Biochemistry & Molecular Biology | Cell Biology"
"MOLECULAR & CELLULAR BIOMECHANICS","1556-5297","1556-5300","TECH SCIENCE PRESS","871 CORONADO CENTER DR, SUTE 200, HENDERSON, USA, NV, 89052","","Engineering, Biomedical"
"MOLECULAR & CELLULAR ONCOLOGY","2372-3556","2372-3556","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","","Oncology"
"MOLECULAR & CELLULAR PROTEOMICS","1535-9476","1535-9484","AMER SOC BIOCHEMISTRY MOLECULAR BIOLOGY INC","11200 ROCKVILLE PIKE, SUITE 302, ROCKVILLE, United States, MD, 20852","English","Biochemical Research Methods"
"MOLECULAR & CELLULAR TOXICOLOGY","1738-642X","2092-8467","KOREAN SOCIETY TOXICOGENOMICS & TOXICOPROTEOMICS-KSTT","HANYANG UNIV, SCI & TECHNOL BLDG 1, RM 423, SA-DONG, SANGROK-GU, ANSAN, GYEONGGI-DO, SOUTH KOREA, 426 791","English","Toxicology | Biochemistry & Molecular Biology"
"MOLECULAR CYTOGENETICS","1755-8166","1755-8166","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Genetics & Heredity"
"MOLECULAR DIVERSITY","1381-1991","1573-501X","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Chemistry, Medicinal | Chemistry, Multidisciplinary | Chemistry, Applied | Biochemistry & Molecular Biology"
"MOLECULAR ECOLOGY","0962-1083","1365-294X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Evolutionary Biology | Ecology | Biochemistry & Molecular Biology"
"MOLECULAR ECOLOGY RESOURCES","1755-098X","1755-0998","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Ecology | Biochemistry & Molecular Biology"
"MOLECULAR GENETICS AND GENOMICS","1617-4615","1617-4623","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Genetics & Heredity | Biochemistry & Molecular Biology"
"MOLECULAR GENETICS AND METABOLISM","1096-7192","1096-7206","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Endocrinology & Metabolism | Medicine, Research & Experimental | Genetics & Heredity"
"MOLECULAR GENETICS MICROBIOLOGY AND VIROLOGY","0891-4168","1934-841X","ALLERTON PRESS INC","18 WEST 27TH ST, NEW YORK, USA, NY, 10001","English","Microbiology | Biochemistry & Molecular Biology"
"MOLECULAR HUMAN REPRODUCTION","1360-9947","1460-2407","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Obstetrics & Gynecology | Developmental Biology | Reproductive Biology"
"MOLECULAR IMMUNOLOGY","0161-5890","1872-9142","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","Multi-Language","Biochemistry & Molecular Biology | Immunology"
"MOLECULAR INFORMATICS","1868-1743","1868-1751","WILEY-V C H VERLAG GMBH","POSTFACH 101161, WEINHEIM, GERMANY, 69451","English","Chemistry, Medicinal | Computer Science, Interdisciplinary Applications | Mathematical & Computational Biology"
"MOLECULAR MEDICINE","1076-1551","1528-3658","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Medicine, Research & Experimental | Biochemistry & Molecular Biology | Cell Biology"
"MOLECULAR MEDICINE REPORTS","1791-2997","1791-3004","SPANDIDOS PUBL LTD","POB 18179, ATHENS, GREECE, 116 10","English","Medicine, Research & Experimental | Oncology"
"MOLECULAR MEMBRANE BIOLOGY","0968-7688","1464-5203","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Cell Biology | Biochemistry & Molecular Biology"
"MOLECULAR METABOLISM","2212-8778","2212-8778","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Endocrinology & Metabolism"
"MOLECULAR MICROBIOLOGY","0950-382X","1365-2958","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Microbiology | Biochemistry & Molecular Biology"
"MOLECULAR NEUROBIOLOGY","0893-7648","1559-1182","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Neurosciences"
"MOLECULAR NEURODEGENERATION","1750-1326","1750-1326","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Neurosciences"
"MOLECULAR NUTRITION & FOOD RESEARCH","1613-4125","1613-4133","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Food Science & Technology"
"MOLECULAR OMICS","","2515-4184","ROYAL SOC CHEMISTRY","THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE, ENGLAND, CAMBS, CB4 0WF","","Biochemistry & Molecular Biology"
"MOLECULAR ONCOLOGY","1574-7891","1878-0261","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Oncology"
"MOLECULAR ORAL MICROBIOLOGY","2041-1006","2041-1014","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Microbiology | Dentistry, Oral Surgery & Medicine"
"MOLECULAR PAIN","1744-8069","1744-8069","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Neurosciences"
"MOLECULAR PHARMACEUTICS","1543-8384","1543-8392","AMER CHEMICAL SOC","1155 16TH ST, NW, WASHINGTON, USA, DC, 20036","English","Medicine, Research & Experimental | Pharmacology & Pharmacy"
"MOLECULAR PHARMACOLOGY","0026-895X","1521-0111","AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS","9650 ROCKVILLE PIKE, BETHESDA, USA, MD, 20814-3995","English","Pharmacology & Pharmacy"
"MOLECULAR PHYLOGENETICS AND EVOLUTION","1055-7903","1095-9513","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Evolutionary Biology | Genetics & Heredity | Biochemistry & Molecular Biology"
"MOLECULAR PLANT","1674-2052","1752-9867","CELL PRESS","50 HAMPSHIRE ST, FLOOR 5, CAMBRIDGE, USA, MA, 02139","English","Plant Sciences | Biochemistry & Molecular Biology"
"MOLECULAR PLANT-MICROBE INTERACTIONS","0894-0282","1943-7706","AMER PHYTOPATHOLOGICAL SOC","3340 PILOT KNOB ROAD, ST PAUL, USA, MN, 55121","English","Plant Sciences | Biochemistry & Molecular Biology | Biotechnology & Applied Microbiology"
"MOLECULAR PLANT PATHOLOGY","1464-6722","1364-3703","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Plant Sciences"
"MOLECULAR PSYCHIATRY","1359-4184","1476-5578","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Biochemistry & Molecular Biology | Neurosciences | Psychiatry"
"MOLECULAR REPRODUCTION AND DEVELOPMENT","1040-452X","1098-2795","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Developmental Biology | Cell Biology | Biochemistry & Molecular Biology | Reproductive Biology"
"MOLECULAR SYSTEMS BIOLOGY","1744-4292","1744-4292","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biochemistry & Molecular Biology"
"MOLECULAR THERAPY","1525-0016","1525-0024","CELL PRESS","50 HAMPSHIRE ST, FLOOR 5, CAMBRIDGE, USA, MA, 02139","English",""
"MOLECULAR THERAPY-METHODS & CLINICAL DEVELOPMENT","2329-0501","2329-0501","CELL PRESS","50 HAMPSHIRE ST, FLOOR 5, CAMBRIDGE, USA, MA, 02139","English","Medicine, Research & Experimental"
"MOLECULAR THERAPY-NUCLEIC ACIDS","2162-2531","2162-2531","CELL PRESS","50 HAMPSHIRE ST, FLOOR 5, CAMBRIDGE, USA, MA, 02139","English","Medicine, Research & Experimental"
"MOLECULAR THERAPY-ONCOLYTICS","2372-7705","2372-7705","CELL PRESS","50 HAMPSHIRE ST, FLOOR 5, CAMBRIDGE, USA, MA, 02139","English","Medicine, Research & Experimental | Oncology"
"MOLECULAR VISION","1090-0535","1090-0535","MOLECULAR VISION","C/O JEFF BOATRIGHT, LAB B, 5500 EMORY EYE CENTER, 1327 CLIFTON RD, N E, ATLANTA, USA, GA, 30322","English","Biochemistry & Molecular Biology | Ophthalmology"
"MOLECULES AND CELLS","1016-8478","0219-1032","KOREAN SOC MOLECULAR & CELLULAR  BIOLOGY","635-4, YUCKSAM-DONG, GANGNAM-GU, SEOUL, SOUTH KOREA, 135-703","English","Cell Biology | Biochemistry & Molecular Biology"
"MOLLUSCAN RESEARCH","1323-5818","1448-6067","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Marine & Freshwater Biology"
"MONGOLIAN JOURNAL OF BIOLOGICAL SCIENCES","1684-3908","2225-4994","NATL UNIV MONGOLIA","P O BOX 377, ULAANBAATAR, MONGOL PEO REP, 210646","English","Biology"
"MONOCLONAL ANTIBODIES IN IMMUNODIAGNOSIS AND IMMUNOTHERAPY","2167-9436","2167-9436","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","","Medicine, Research & Experimental | Pharmacology & Pharmacy"
"MONOGRAFIAS ELECTRONICAS SEA","2386-5318","2386-5318","SOC ENTOMOLOGICA ARAGONESA","AVDA RADIO JUVENTUD, 37, ZARAGOZA, SPAIN, 00000","","Entomology"
"MONOGRAFIAS S E A","","","SOC ENTOMOLOGICA ARAGONESA","AVDA RADIO JUVENTUD, 37, ZARAGOZA, SPAIN, 00000","","Entomology"
"MONOGRAFIE FAUNISTYCZNE","1899-3788","","POLISH ACAD SCIENCES, INST SYSTEMATICS EVOLUTION ANIMALS","EDITORIAL OFFICE, SLAWKOWSKA 17, KRAKOW, POLAND, 31-016","","Zoology"
"MONOGRAFIES DEL MUSEU DE CIENCIES NATURALS-BARCELONA","1695-8950","","MUSEU DE CIENCIES NATURALS-ZOOLOGIA","PASSEIG PICASSO S-N, PARC CIUTADELLA, BARCELONA, SPAIN, E-08003","","Zoology | Multidisciplinary Sciences"
"MONOGRAPHIAE BOTANICAE","0077-0655","2392-2923","POLSKIE TOWARZYSTWO BOTANICZNE","AL UJAZDOWSKIE 4, WARSAW, POLAND, 00-478","","Plant Sciences"
"MONOGRAPH OF THE PALAEONTOGRAPHICAL SOCIETY","0269-3445","2576-1900","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","","Paleontology"
"MONOGRAPHS OF THE UPPER SILESIAN MUSEUM","1508-9851","","UPPER SILESIAN MUSEUM BYTOM","DEPARTMENT OF NATURAL HISTORY, DZIAL PRZYRODY, PLAC JANA III SOBIESKIEGO 2, BYTOM, POLAND, 41-902","","Area Studies | Multidisciplinary Sciences"
"MONOGRAPHS OF THE WESTERN NORTH AMERICAN NATURALIST","1545-0228","1944-8236","MONTE L BEAN LIFE SCIENCE MUSEUM, BRIGHAM YOUNG UNIV","290 MLBM, PROVO, USA, UT, 84602-0200","","Biology"
"MORPHOLOGIE","1286-0115","","ASSOC ANATOMISTES","FACULTE DE MEDECINE  BOITE POSTALE 184, VANDOEUVRE-LES-NANCY, FRANCE, 00000","","Anatomy & Morphology"
"MOSCOSOA","0254-6442","","JARDIN BOTANICO NACIONAL DR RAFAEL M MOSCOSO","APARTADO 21-9, SANTO DOMINGO, DOMINICAN REP, 00000","","Plant Sciences"
"MOSCOW UNIVERSITY BIOLOGICAL SCIENCES BULLETIN","0096-3925","1934-791X","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","","Biology"
"MOUNTAIN RESEARCH AND DEVELOPMENT","0276-4741","1994-7151","MOUNTAIN RESEARCH & DEVELOPMENT","BUSINESS OFFICE, 810 E 10TH ST, PO BOX 1897, LAWRENCE, USA, KANSAS, 66044-8897","English","Geography, Physical | Environmental Sciences"
"MOVEMENT ECOLOGY","2051-3933","2051-3933","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Ecology"
"M S-MEDECINE SCIENCES","0767-0974","1958-5381","EDP SCIENCES S A","17, AVE DU HOGGAR, PA COURTABOEUF, BP 112, LES ULIS CEDEX A, FRANCE, F-91944","French","Medicine, Research & Experimental"
"MSPHERE","2379-5042","2379-5042","AMER SOC MICROBIOLOGY","1752 N ST NW, WASHINGTON, USA, DC, 20036-2904","English","Microbiology"
"MSYSTEMS","2379-5077","2379-5077","AMER SOC MICROBIOLOGY","1752 N ST NW, WASHINGTON, USA, DC, 20036-2904","English","Microbiology"
