"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"MULTIPLE SCLEROSIS JOURNAL","1352-4585","1477-0970","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Neurosciences & Behavior"
"MUSCLE & NERVE","0148-639X","1097-4598","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Medical Research, Organs & Systems"
"MUTAGENESIS","0267-8357","1464-3804","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Molecular Biology & Genetics"
"MUTATION RESEARCH-FUNDAMENTAL AND MOLECULAR MECHANISMS OF MUTAGENESIS","1386-1964","1873-135X","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Molecular Biology & Genetics"
"MUTATION RESEARCH-GENETIC TOXICOLOGY AND ENVIRONMENTAL MUTAGENESIS","1383-5718","1879-3592","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Molecular Biology & Genetics"
"MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH","1383-5742","1388-2139","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Molecular Biology & Genetics"
"MYCOSES","0933-7407","1439-0507","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Microbiology"
"NANOMEDICINE","1743-5889","1748-6963","FUTURE MEDICINE LTD","UNITEC HOUSE, 3RD FLOOR, 2 ALBERT PLACE, FINCHLEY CENTRAL, LONDON, ENGLAND, N3 1QB","English","Medical Research, General Topics"
"NANOTOXICOLOGY","1743-5390","1743-5404","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Pharmacology & Toxicology"
"NATURE","0028-0836","1476-4687","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Multidisciplinary"
"NATURE BIOTECHNOLOGY","1087-0156","1546-1696","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Microbiology"
"NATURE CELL BIOLOGY","1465-7392","1476-4679","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Cell & Developmental Biology"
"NATURE CHEMICAL BIOLOGY","1552-4450","1552-4469","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Biochemistry & Biophysics"
"NATURE COMMUNICATIONS","2041-1723","2041-1723","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Multidisciplinary"
"NATURE GENETICS","1061-4036","1546-1718","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Molecular Biology & Genetics"
"NATURE HUMAN BEHAVIOUR","2397-3374","2397-3374","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Neurosciences & Behavior"
"NATURE IMMUNOLOGY","1529-2908","1529-2916","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Immunology"
"NATURE MEDICINE","1078-8956","1546-170X","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Medical Research, General Topics"
"NATURE METABOLISM","2522-5812","2522-5812","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","","Endocrinology, Nutrition & Metabolism"
"NATURE METHODS","1548-7091","1548-7105","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Chemistry & Analysis"
"NATURE NEUROSCIENCE","1097-6256","1546-1726","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Neurosciences & Behavior"
"NATURE PROTOCOLS","1754-2189","1750-2799","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Biochemistry & Biophysics"
"NATURE REVIEWS CANCER","1474-175X","1474-1768","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Oncogenesis & Cancer Research"
"NATURE REVIEWS DRUG DISCOVERY","1474-1776","1474-1784","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Pharmacology & Toxicology"
"NATURE REVIEWS GENETICS","1471-0056","1471-0064","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Molecular Biology & Genetics"
"NATURE REVIEWS IMMUNOLOGY","1474-1733","1474-1741","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Immunology"
"NATURE REVIEWS MICROBIOLOGY","1740-1526","1740-1534","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Microbiology"
"NATURE REVIEWS MOLECULAR CELL BIOLOGY","1471-0072","1471-0080","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Cell & Developmental Biology"
"NATURE REVIEWS NEUROSCIENCE","1471-003X","1471-0048","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Neurosciences & Behavior"
"NATURE STRUCTURAL & MOLECULAR BIOLOGY","1545-9993","1545-9985","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Biochemistry & Biophysics"
"NAUNYN-SCHMIEDEBERGS ARCHIVES OF PHARMACOLOGY","0028-1298","1432-1912","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Pharmacology & Toxicology"
"NEONATOLOGY","1661-7800","1661-7819","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Medical Research, General Topics"
"NEOPLASIA","1476-5586","1476-5586","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Oncogenesis & Cancer Research"
"NEOPLASMA","0028-2685","1338-4317","AEPRESS SRO","BAJZOVA 7, BRATISLAVA, SLOVAKIA, 821 08","English","Oncogenesis & Cancer Research"
"NEPHRON","1660-8151","2235-3186","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Medical Research, Organs & Systems"
"NETWORK NEUROSCIENCE","2472-1751","2472-1751","MIT PRESS","ONE ROGERS ST, CAMBRIDGE, USA, MA, 02142-1209","English","Neurosciences & Behavior"
"NEURAL COMPUTATION","0899-7667","1530-888X","MIT PRESS","ONE ROGERS ST, CAMBRIDGE, USA, MA, 02142-1209","English","Neurosciences & Behavior"
"NEUROBIOLOGY OF AGING","0197-4580","1558-1497","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Neurosciences & Behavior"
"NEUROBIOLOGY OF DISEASE","0969-9961","1095-953X","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Neurosciences & Behavior"
"NEUROBIOLOGY OF LEARNING AND MEMORY","1074-7427","1095-9564","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Neurosciences & Behavior"
"NEUROBIOLOGY OF STRESS","2352-2895","2352-2895","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Neurosciences & Behavior"
"NEUROCHEMICAL RESEARCH","0364-3190","1573-6903","SPRINGER/PLENUM PUBLISHERS","233 SPRING ST, NEW YORK, USA, NY, 10013","English","Neurosciences & Behavior"
"NEUROCHEMISTRY INTERNATIONAL","0197-0186","1872-9754","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Neurosciences & Behavior"
"NEUROENDOCRINOLOGY","0028-3835","1423-0194","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Neurosciences & Behavior"
"NEUROEPIDEMIOLOGY","0251-5350","1423-0208","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Neurosciences & Behavior"
"NEUROIMAGE","1053-8119","1095-9572","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Neurosciences & Behavior"
"NEUROIMMUNOMODULATION","1021-7401","1423-0216","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Neurosciences & Behavior"
"NEUROLOGICAL RESEARCH","0161-6412","1743-1328","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Neurosciences & Behavior"
"NEUROLOGY","0028-3878","1526-632X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Neurosciences & Behavior"
"NEUROMUSCULAR DISORDERS","0960-8966","1873-2364","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Neurosciences & Behavior"
"NEURON","0896-6273","1097-4199","CELL PRESS","50 HAMPSHIRE ST, FLOOR 5, CAMBRIDGE, USA, MA, 02139","English","Neurosciences & Behavior"
"NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY","0305-1846","1365-2990","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Neurosciences & Behavior"
"NEUROPEDIATRICS","0174-304X","1439-1899","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","English","Neurosciences & Behavior"
"NEUROPEPTIDES","0143-4179","1532-2785","CHURCHILL LIVINGSTONE","JOURNAL PRODUCTION DEPT, ROBERT STEVENSON HOUSE, 1-3 BAXTERS PLACE, LEITH WALK, EDINBURGH, SCOTLAND, MIDLOTHIAN, EH1 3AF","English","Neurosciences & Behavior"
"NEUROPHARMACOLOGY","0028-3908","1873-7064","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Neurosciences & Behavior"
"NEUROPHYSIOLOGIE CLINIQUE-CLINICAL NEUROPHYSIOLOGY","0987-7053","1769-7131","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","65 RUE CAMILLE DESMOULINS, CS50083, ISSY-LES-MOULINEAUX, FRANCE, 92442","Multi-Language","Neurosciences & Behavior"
"NEUROPSYCHOBIOLOGY","0302-282X","1423-0224","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Neurosciences & Behavior"
"NEUROPSYCHOLOGIA","0028-3932","1873-3514","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Neurosciences & Behavior"
"NEUROPSYCHOPHARMACOLOGY","0893-133X","1740-634X","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Neurosciences & Behavior"
"NEURORADIOLOGY","0028-3940","1432-1920","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Neurosciences & Behavior"
"NEUROREPORT","0959-4965","1473-558X","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Neurosciences & Behavior"
"NEUROSCIENCE","0306-4522","1873-7544","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Neurosciences & Behavior"
"NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS","0149-7634","1873-7528","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Neurosciences & Behavior"
"NEUROSCIENCE LETTERS","0304-3940","1872-7972","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Neurosciences & Behavior"
"NEUROSCIENCE RESEARCH","0168-0102","1872-8111","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Neurosciences & Behavior"
"NEUROSCIENTIST","1073-8584","1089-4098","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Neurosciences & Behavior"
"NEUROSURGERY","0148-396X","1524-4040","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Neurosciences & Behavior"
"NEUROTHERAPEUTICS","1933-7213","1878-7479","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Pharmacology & Toxicology"
"NEUROTOXICOLOGY","0161-813X","1872-9711","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Neurosciences & Behavior"
"NEUROTOXICOLOGY AND TERATOLOGY","0892-0362","1872-9738","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Neurosciences & Behavior"
"NEW BIOTECHNOLOGY","1871-6784","1876-4347","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Molecular Biology & Genetics"
"NEW ENGLAND JOURNAL OF MEDICINE","0028-4793","1533-4406","MASSACHUSETTS MEDICAL SOC","WALTHAM WOODS CENTER, 860 WINTER ST,, WALTHAM, USA, MA, 02451-1413","English","Medical Research, General Topics"
"NITRIC OXIDE-BIOLOGY AND CHEMISTRY","1089-8603","1089-8611","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Biochemistry & Biophysics"
"NMR IN BIOMEDICINE","0952-3480","1099-1492","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Medical Research, Diagnosis & Treatment"
"NPJ BREAST CANCER","2374-4677","2374-4677","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Oncogenesis & Cancer Research"
"NPJ PARKINSONS DISEASE","2373-8057","2373-8057","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Neurosciences & Behavior"
"NPJ PRECISION ONCOLOGY","2397-768X","2397-768X","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Oncogenesis & Cancer Research"
"NPJ REGENERATIVE MEDICINE","2057-3995","2057-3995","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Molecular Biology & Genetics"
"NPJ SCIENCE OF LEARNING","2056-7936","2056-7936","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Neurosciences & Behavior"
"NPJ SYSTEMS BIOLOGY AND APPLICATIONS","2056-7189","2056-7189","NATURE RESEARCH","HEIDELBERGER PLATZ 3, BERLIN, GERMANY, 14197","English","Experimental Biology"
"NUCLEAR MEDICINE AND BIOLOGY","0969-8051","1872-9614","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","Multi-Language","Medical Research, Diagnosis & Treatment"
"NUCLEIC ACIDS RESEARCH","0305-1048","1362-4962","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Biochemistry & Biophysics"
"NUCLEIC ACID THERAPEUTICS","2159-3337","2159-3345","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Molecular Biology & Genetics"
"NUTRITION","0899-9007","1873-1244","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Endocrinology, Nutrition & Metabolism"
"NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL","0163-5581","1532-7914","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Oncogenesis & Cancer Research"
"NUTRITION RESEARCH","0271-5317","1879-0739","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Endocrinology, Nutrition & Metabolism"
"NUTRITION REVIEWS","0029-6643","1753-4887","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Endocrinology, Nutrition & Metabolism"
"OBESITY","1930-7381","1930-739X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Endocrinology, Nutrition & Metabolism"
"OBSTETRICS AND GYNECOLOGY","0029-7844","0029-7844","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Medical Research, Organs & Systems"
"OCCUPATIONAL AND ENVIRONMENTAL MEDICINE","1351-0711","1470-7926","BMJ PUBLISHING GROUP","BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON, ENGLAND, WC1H 9JR","English","Pharmacology & Toxicology"
"OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY","1536-2310","1557-8100","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Molecular Biology & Genetics"
"ONCOGENE","0950-9232","1476-5594","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Oncogenesis & Cancer Research"
"ONCOLOGY","0030-2414","1423-0232","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Oncogenesis & Cancer Research"
"ONCOLOGY RESEARCH","0965-0407","1555-3906","COGNIZANT COMMUNICATION CORP","18 PEEKSKILL HOLLOW RD, PO BOX 37, PUTNAM VALLEY, USA, NY, 10579","English","Oncogenesis & Cancer Research"
"OPHTHALMIC RESEARCH","0030-3747","1423-0259","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Medical Research, Organs & Systems"
"OPHTHALMOLOGY","0161-6420","1549-4713","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Medical Research, Organs & Systems"
"ORGANIC & BIOMOLECULAR CHEMISTRY","1477-0520","1477-0539","ROYAL SOC CHEMISTRY","THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE, ENGLAND, CAMBS, CB4 0WF","English","Chemistry & Analysis"
"ORIGINS OF LIFE AND EVOLUTION OF BIOSPHERES","0169-6149","1573-0875","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Experimental Biology"
"OSTEOARTHRITIS AND CARTILAGE","1063-4584","1522-9653","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Medical Research, Organs & Systems"
"PACE-PACING AND CLINICAL ELECTROPHYSIOLOGY","0147-8389","1540-8159","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Cardiovascular & Hematology Research"
"PAIN","0304-3959","1872-6623","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Neurosciences & Behavior"
"PANCREAS","0885-3177","1536-4828","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Medical Research, Organs & Systems"
"PARASITE IMMUNOLOGY","0141-9838","1365-3024","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Immunology"
"PARASITOLOGY","0031-1820","1469-8161","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Microbiology"
"PARASITOLOGY RESEARCH","0932-0113","1432-1955","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Microbiology"
"PARTICLE AND FIBRE TOXICOLOGY","1743-8977","1743-8977","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Pharmacology & Toxicology"
"PATHOBIOLOGY","1015-2008","1423-0291","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Medical Research, Diagnosis & Treatment"
"PATHOGENS AND DISEASE","2049-632X","2049-632X","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Immunology"
"PATHOGENS AND GLOBAL HEALTH","2047-7724","2047-7732","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Medical Research, General Topics"
"PATHOLOGE","0172-8113","1432-1963","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","German","Medical Research, Diagnosis & Treatment"
"PATHOLOGY","0031-3025","1465-3931","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Medical Research, Diagnosis & Treatment"
"PATHOLOGY INTERNATIONAL","1320-5463","1440-1827","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Medical Research, Diagnosis & Treatment"
"PATHOLOGY RESEARCH AND PRACTICE","0344-0338","1618-0631","ELSEVIER GMBH","HACKERBRUCKE 6, MUNICH, GERMANY, 80335","English","Medical Research, Diagnosis & Treatment"
"PEDIATRIC CLINICS OF NORTH AMERICA","0031-3955","1557-8240","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Medical Research, General Topics"
"PEDIATRIC NEUROLOGY","0887-8994","1873-5150","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Medical Research, General Topics"
"PEDIATRIC RESEARCH","0031-3998","1530-0447","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Medical Research, General Topics"
"PEDIATRICS","0031-4005","1098-4275","AMER ACAD PEDIATRICS","141 NORTH-WEST POINT BLVD,, ELK GROVE VILLAGE, USA, IL, 60007-1098","English","Medical Research, General Topics"
"PEPTIDES","0196-9781","1873-5169","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Biochemistry & Biophysics"
"PEPTIDE SCIENCE","2475-8817","2475-8817","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biochemistry & Biophysics"
"PERSPECTIVES IN BIOLOGY AND MEDICINE","0031-5982","1529-8795","JOHNS HOPKINS UNIV PRESS","JOURNALS PUBLISHING DIVISION, 2715 NORTH CHARLES ST, BALTIMORE, USA, MD, 21218-4363","English","Medical Research, General Topics"
"PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY","0048-3575","1095-9939","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Biochemistry & Biophysics"
"PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY","0031-6768","1432-2013","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Physiology"
"PHARMACEUTICAL RESEARCH","0724-8741","1573-904X","SPRINGER/PLENUM PUBLISHERS","233 SPRING ST, NEW YORK, USA, NY, 10013","English","Pharmacology & Toxicology"
"PHARMACEUTICALS","1424-8247","1424-8247","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Pharmacology & Toxicology"
"PHARMACEUTICAL STATISTICS","1539-1604","1539-1612","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Pharmacology & Toxicology"
"PHARMACOGENETICS AND GENOMICS","1744-6872","1744-6880","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Pharmacology & Toxicology"
"PHARMACOGENOMICS","1462-2416","1744-8042","FUTURE MEDICINE LTD","UNITEC HOUSE, 3RD FLOOR, 2 ALBERT PLACE, FINCHLEY CENTRAL, LONDON, ENGLAND, N3 1QB","English","Pharmacology & Toxicology"
"PHARMACOGENOMICS JOURNAL","1470-269X","1473-1150","SPRINGERNATURE","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Pharmacology & Toxicology"
"PHARMACOLOGICAL RESEARCH","1043-6618","1043-6618","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","24-28 OVAL RD, LONDON, ENGLAND, NW1 7DX","English","Pharmacology & Toxicology"
"PHARMACOLOGICAL REVIEWS","0031-6997","1521-0081","AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS","9650 ROCKVILLE PIKE, BETHESDA, USA, MD, 20814-3995","English","Pharmacology & Toxicology"
"PHARMACOLOGY","0031-7012","1423-0313","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Pharmacology & Toxicology"
"PHARMACOLOGY BIOCHEMISTRY AND BEHAVIOR","0091-3057","1873-5177","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Neurosciences & Behavior"
"PHARMACOLOGY RESEARCH & PERSPECTIVES","2052-1707","2052-1707","JOHN WILEY & SONS LTD","THE ATRIUM, SOUTHERN GATE, CHICHESTER, ENGLAND, W SUSSEX, PO19 8SQ","English","Pharmacology & Toxicology"
"PHARMACOLOGY & THERAPEUTICS","0163-7258","1879-016X","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Pharmacology & Toxicology"
"PHARMACOPSYCHIATRY","0176-3679","1439-0795","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","English","Neurosciences & Behavior"
"PHARMAZIE","0031-7144","0031-7144","AVOXA-MEDIENGRUPPE DEUTSCHER APOTHEKER GMBH","CARL-MANNICH-STR 26, ESCHBORN, Germany, 65760","Multi-Language","Pharmacology & Toxicology"
"PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","0962-8436","1471-2970","ROYAL SOC","6-9 CARLTON HOUSE TERRACE, LONDON, ENGLAND, SW1Y 5AG","English","Experimental Biology"
"PHOTOACOUSTICS","2213-5979","2213-5979","ELSEVIER GMBH","HACKERBRUCKE 6, MUNICH, GERMANY, 80335","English","Medical Research, Diagnosis & Treatment"
"PHOTOCHEMISTRY AND PHOTOBIOLOGY","0031-8655","1751-1097","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Biochemistry & Biophysics"
"PHOTOSYNTHESIS RESEARCH","0166-8595","1573-5079","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Animal & Plant Sciences"
